latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
65.01,173.298,352.8,1.3,1.1,2019-07-07,00:40,T,97,6.0NRT,301.6,91.9,D
65.015,173.273,317.2,1.3,1.1,2019-07-07,00:40,T,69,6.0NRT,296.7,14.7,D
67.682,135.329,301.4,4.3,1.9,2019-07-07,00:55,A,25,6.0NRT,285.9,34.1,D
69.465,140.443,308.6,2.7,1.6,2019-07-07,00:55,A,39,6.0NRT,286.6,25.5,D
67.631,136.365,309.7,4.1,1.9,2019-07-07,00:55,A,56,6.0NRT,290.5,54.3,D
69.406,140.635,314.3,2.7,1.6,2019-07-07,00:55,A,64,6.0NRT,290.2,43.6,D
67.704,136.908,309.5,4,1.9,2019-07-07,00:55,A,49,6.0NRT,292.6,48.8,D
69.404,140.651,317.5,2.7,1.6,2019-07-07,00:55,A,78,6.0NRT,289.2,55.8,D
67.703,136.926,306.5,4,1.9,2019-07-07,00:55,A,46,6.0NRT,292.8,36.6,D
69.286,136.77,303.3,3.2,1.7,2019-07-07,00:55,A,45,6.0NRT,287.9,24.1,D
69.308,136.817,306.8,3.2,1.7,2019-07-07,00:55,A,64,6.0NRT,288.8,33.9,D
69.288,136.765,303.2,3.2,1.7,2019-07-07,00:55,A,49,6.0NRT,287.6,23.8,D
69.309,136.813,306.9,3.2,1.7,2019-07-07,00:55,A,64,6.0NRT,288.8,34.5,D
65.014,173.289,335.9,1,1,2019-07-07,00:55,A,89,6.0NRT,297.2,32.1,D
65.005,173.295,332.2,1,1,2019-07-07,00:55,A,87,6.0NRT,303,27.1,D
64.139,172.952,312.1,1,1,2019-07-07,00:55,A,53,6.0NRT,292.8,6.7,D
69.239,138.121,316.9,3,1.7,2019-07-07,00:55,A,77,6.0NRT,291.5,64.6,D
62.569,166.679,306.3,1.3,1.1,2019-07-07,00:55,A,28,6.0NRT,279.1,10.8,D
69.248,138.112,334.9,1.1,1.1,2019-07-07,02:15,T,85,6.0NRT,298.3,35.8,D
69.251,138.084,334.6,1.1,1.1,2019-07-07,02:15,T,72,6.0NRT,298.4,35.1,D
69.255,138.056,352.4,1.1,1.1,2019-07-07,02:15,T,91,6.0NRT,303.5,75.1,D
69.258,138.028,341.5,1.1,1.1,2019-07-07,02:15,T,77,6.0NRT,302.1,48.6,D
69.254,138.149,321.1,1.1,1.1,2019-07-07,02:15,T,58,6.0NRT,296.1,17.4,D
69.257,138.121,330.1,1.1,1.1,2019-07-07,02:15,T,81,6.0NRT,296,29.8,D
69.856,135.158,312.7,1.3,1.1,2019-07-07,02:15,T,0,6.0NRT,299,11.6,D
69.433,140.282,306.3,1.1,1,2019-07-07,02:15,T,45,6.0NRT,292.1,4.2,D
69.402,140.601,318,1.1,1,2019-07-07,02:15,T,62,6.0NRT,298,13,D
69.406,140.575,313.5,1.1,1,2019-07-07,02:15,T,36,6.0NRT,296.7,8.4,D
69.438,140.316,328.6,1.1,1,2019-07-07,02:15,T,85,6.0NRT,298.5,25.9,D
69.441,140.29,340.7,1.1,1,2019-07-07,02:15,T,92,6.0NRT,295.2,45.2,D
69.446,140.302,346.1,1.1,1,2019-07-07,02:15,T,94,6.0NRT,296.5,53.2,D
69.452,140.571,327.8,1.1,1,2019-07-07,02:15,T,85,6.0NRT,291.1,24.8,D
69.455,140.545,320.5,1.1,1,2019-07-07,02:15,T,73,6.0NRT,291.2,15.4,D
68.639,134.517,314.8,1.3,1.1,2019-07-07,02:15,T,73,6.0NRT,295.8,13.2,D
68.952,135.872,327.9,1.2,1.1,2019-07-07,02:15,T,65,6.0NRT,297.1,28.4,D
68.962,135.879,322,1.2,1.1,2019-07-07,02:15,T,23,6.0NRT,297.2,19.4,D
69.225,137.838,309.9,1.2,1.1,2019-07-07,02:15,T,62,6.0NRT,296.2,7.2,D
68.636,134.548,323,1.3,1.1,2019-07-07,02:15,T,77,6.0NRT,296.4,23.8,D
68.571,134.125,317.9,1.3,1.1,2019-07-07,02:15,T,64,6.0NRT,297.9,15.2,D
68.432,135.48,325.6,1.2,1.1,2019-07-07,02:15,T,44,6.0NRT,294.1,21.7,D
68.397,135.834,312.3,1.2,1.1,2019-07-07,02:15,T,66,6.0NRT,295.7,10.1,D
68.431,135.384,318.2,1.3,1.1,2019-07-07,02:15,T,35,6.0NRT,294,11.5,D
