latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
65.553,170.494,348,1.4,1.2,2019-07-12,00:55,T,94,6.0NRT,306.3,75.1,D
65.559,170.467,353.9,1.4,1.2,2019-07-12,00:55,T,97,6.0NRT,303.5,97.2,D
65.568,170.479,330.2,1.4,1.2,2019-07-12,00:55,T,56,6.0NRT,303.1,32.6,D
64.971,173.267,316.6,1.7,1.3,2019-07-12,00:55,T,31,6.0NRT,302.4,14.9,D
64.977,173.281,339.7,1.7,1.3,2019-07-12,00:55,T,90,6.0NRT,305.9,73.6,D
64.985,173.251,345.3,1.7,1.3,2019-07-12,00:55,T,93,6.0NRT,302.6,96.9,D
65.003,173.234,319.6,1.7,1.3,2019-07-12,00:55,T,55,6.0NRT,302.2,21.9,D
65.013,173.248,328.5,1.7,1.3,2019-07-12,00:55,T,78,6.0NRT,303.2,41.8,D
68.9,135.46,314.7,4.5,2,2019-07-12,00:55,T,56,6.0NRT,291.7,72.7,D
68.964,136.003,314.4,4.3,1.9,2019-07-12,00:55,T,31,6.0NRT,291.7,72.7,D
68.965,136.008,314.4,4.3,1.9,2019-07-12,00:55,T,31,6.0NRT,291.7,72.2,D
69.137,134.325,305.3,4.8,2,2019-07-12,00:55,T,24,6.0NRT,290.7,39.7,D
69.148,134.336,304.6,4.8,2,2019-07-12,00:55,T,24,6.0NRT,290.9,35.8,D
71.396,146.105,310.9,2.4,1.5,2019-07-12,00:55,T,71,6.0NRT,289.9,31.6,D
69.378,134.299,315.2,4.8,2,2019-07-12,00:55,T,65,6.0NRT,291.5,101.3,D
69.382,134.417,309.6,4.8,2,2019-07-12,00:55,T,51,6.0NRT,291.3,62.4,D
69.381,134.289,313.5,4.8,2,2019-07-12,00:55,T,64,6.0NRT,291.8,89.4,D
69.385,134.406,310.9,4.8,2,2019-07-12,00:55,T,0,6.0NRT,291.4,72.9,D
68.273,135.742,307.2,4.4,1.9,2019-07-12,00:55,T,64,6.0NRT,289.3,46,D
68.273,135.746,307.8,4.4,1.9,2019-07-12,00:55,T,65,6.0NRT,289.2,48.4,D
68.45,136.891,315.9,4.1,1.9,2019-07-12,00:55,T,75,6.0NRT,289.4,92.6,D
66.584,163.603,322,1,1,2019-07-12,00:55,T,62,6.0NRT,302.5,11.2,D
68.453,136.895,315.5,4.1,1.9,2019-07-12,00:55,T,75,6.0NRT,289.4,89.7,D
67.969,153.417,314,1.4,1.2,2019-07-12,00:55,T,50,6.0NRT,294.4,11.2,D
67.976,153.456,334.8,1.4,1.2,2019-07-12,00:55,T,0,6.0NRT,298.5,44.2,D
61.958,165.647,318.3,1.3,1.1,2019-07-12,01:00,T,76,6.0NRT,298.7,16.9,D
61.936,166.416,304.8,1.4,1.2,2019-07-12,01:00,T,42,6.0NRT,292.4,6.2,D
61.923,166.711,327.4,1.4,1.2,2019-07-12,01:00,T,84,6.0NRT,293.7,38.8,D
61.927,166.746,313.5,1.4,1.2,2019-07-12,01:00,T,66,6.0NRT,292.1,16.5,D
61.933,166.721,326.2,1.4,1.2,2019-07-12,01:00,T,78,6.0NRT,292.8,36.9,D
63.011,164.391,320,1.2,1.1,2019-07-12,01:00,T,74,6.0NRT,299.7,14.6,D
63.02,164.399,322.2,1.2,1.1,2019-07-12,01:00,T,77,6.0NRT,300.6,17.8,D
62.615,166.708,315.9,1.4,1.2,2019-07-12,01:00,T,49,6.0NRT,300.7,10.8,D
63.075,165.432,328.9,1.2,1.1,2019-07-12,01:00,T,77,6.0NRT,301.8,25.7,D
63.107,165.389,323.5,1.2,1.1,2019-07-12,01:00,T,64,6.0NRT,299.8,19.3,D
62.618,168.132,316.2,1.5,1.2,2019-07-12,01:00,T,40,6.0NRT,295.1,16.8,D
62.628,168.143,328.8,1.5,1.2,2019-07-12,01:00,T,75,6.0NRT,296.8,37.2,D
62.637,168.154,336.2,1.5,1.2,2019-07-12,01:00,T,79,6.0NRT,298.3,53.4,D
62.647,168.164,333.1,1.5,1.2,2019-07-12,01:00,T,80,6.0NRT,299,46,D
62.657,168.175,322.9,1.5,1.2,2019-07-12,01:00,T,67,6.0NRT,298,23.6,D
62.667,168.186,328.5,1.5,1.2,2019-07-12,01:00,T,78,6.0NRT,298.7,33.5,D
62.716,168.147,328.2,1.5,1.2,2019-07-12,01:00,T,83,6.0NRT,299.1,34,D
62.722,168.121,321.7,1.5,1.2,2019-07-12,01:00,T,65,6.0NRT,298.8,21.8,D
64.433,159.463,345.2,1,1,2019-07-12,01:00,T,80,6.0NRT,298.6,45.1,D
63.233,168.103,312,1.4,1.2,2019-07-12,01:00,T,60,6.0NRT,298.9,9.6,D
