latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
37.214,41.552,310.8,3.9,1.8,2019-08-04,00:00,A,81,6.0NRT,295.6,60.3,N
44.74,37.81,300.3,1.5,1.2,2019-08-04,00:00,A,25,6.0NRT,289.9,8.4,N
37.22,41.559,309.4,3.9,1.8,2019-08-04,00:00,A,68,6.0NRT,295.1,53.9,N
30.536,26.078,304.8,1,1,2019-08-04,00:05,A,62,6.0NRT,292.5,6.2,N
30.535,26.089,312.8,1,1,2019-08-04,00:05,A,86,6.0NRT,294.4,12,N
69.202,135.081,301.7,4.2,1.9,2019-08-04,01:05,T,42,6.0NRT,289.5,36.2,D
66.428,134.627,301.8,4.3,1.9,2019-08-04,01:05,T,35,6.0NRT,286.7,35,D
69.362,134.287,342,4.4,1.9,2019-08-04,01:05,T,93,6.0NRT,291.4,389.2,D
69.364,134.393,316.3,4.3,1.9,2019-08-04,01:05,T,68,6.0NRT,291.1,109.1,D
69.347,136.814,311,3.7,1.8,2019-08-04,01:05,T,71,6.0NRT,289.9,66.9,D
69.347,136.906,311.9,3.7,1.8,2019-08-04,01:05,T,72,6.0NRT,289.7,70.9,D
69.34,136.802,304.7,3.7,1.8,2019-08-04,01:05,T,22,6.0NRT,289.6,37.8,D
69.341,136.896,311,3.7,1.8,2019-08-04,01:05,T,64,6.0NRT,290.2,65.1,D
69.291,136.808,300.6,3.7,1.8,2019-08-04,01:05,T,10,6.0NRT,289.1,23.5,D
69.2,135.077,301.8,4.2,1.9,2019-08-04,01:05,T,47,6.0NRT,289.6,37.7,D
69.147,134.975,307.4,4.2,1.9,2019-08-04,01:05,T,56,6.0NRT,287.1,55.9,D
69.151,135.187,313.4,4.1,1.9,2019-08-04,01:05,T,74,6.0NRT,289.8,90.8,D
69.152,135.296,301.9,4.1,1.9,2019-08-04,01:05,T,42,6.0NRT,288.8,34.7,D
69.145,134.965,308.4,4.2,1.9,2019-08-04,01:05,T,64,6.0NRT,287,61.6,D
69.148,135.178,312.4,4.1,1.9,2019-08-04,01:05,T,72,6.0NRT,289.7,85.8,D
69.15,135.286,302.4,4.1,1.9,2019-08-04,01:05,T,51,6.0NRT,288.8,38,D
68.98,139.012,310.9,3.2,1.7,2019-08-04,01:05,T,53,6.0NRT,287.6,46.6,D
68.964,139.094,327.8,3.2,1.7,2019-08-04,01:05,T,64,6.0NRT,289.4,128.1,D
68.969,139.002,309.4,3.2,1.7,2019-08-04,01:05,T,37,6.0NRT,288.7,40.8,D
68.968,139.085,333.9,3.2,1.7,2019-08-04,01:05,T,89,6.0NRT,289.5,179.7,D
