latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
56.245,160.921,316.2,1.3,1.1,2019-07-20,00:10,T,69,6.0NRT,300.6,14.6,D
62.292,172.152,321.7,1,1,2019-07-20,00:10,T,79,6.0NRT,295.8,16.7,D
47.629,28.331,309.3,1.5,1.2,2019-07-20,00:40,A,77,6.0NRT,286.2,20.1,N
48.168,30.635,317.9,1.9,1.3,2019-07-20,00:40,A,96,6.0NRT,283.4,47,N
48.174,30.611,304.5,1.9,1.3,2019-07-20,00:40,A,60,6.0NRT,284.4,22,N
30.767,27.113,302.6,3.5,1.8,2019-07-20,00:45,A,50,6.0NRT,291.2,30.9,N
66.4,124.568,308.4,4.1,1.9,2019-07-20,01:45,T,32,6.0NRT,290.7,55.6,D
68.172,136.834,300.6,1.8,1.3,2019-07-20,01:45,T,33,6.0NRT,284.3,10,D
67.749,136.839,314.2,1.8,1.3,2019-07-20,01:45,T,64,6.0NRT,288.8,22.5,D
67.722,136.78,309.4,1.8,1.3,2019-07-20,01:45,T,0,6.0NRT,290.6,14.2,D
67.696,136.423,313.2,1.8,1.3,2019-07-20,01:45,T,60,6.0NRT,283.9,27.7,D
67.587,137.095,302.4,1.7,1.3,2019-07-20,01:45,T,16,6.0NRT,277.6,13.6,D
67.584,137.136,313.7,1.7,1.3,2019-07-20,01:45,T,63,6.0NRT,279.9,27.6,D
68.719,133.33,300.7,2.3,1.5,2019-07-20,01:45,T,35,6.0NRT,278.9,20.6,D
68.736,126.06,302.2,3.7,1.8,2019-07-20,01:45,T,0,6.0NRT,285.8,31.2,D
68.483,135.721,308.3,1.9,1.4,2019-07-20,01:45,T,30,6.0NRT,277.1,23.5,D
68.588,132.759,301.8,2.4,1.5,2019-07-20,01:45,T,15,6.0NRT,287,18,D
68.191,137.197,320.7,1.7,1.3,2019-07-20,01:45,T,76,6.0NRT,286.7,41.6,D
68.189,137.24,306.6,1.7,1.3,2019-07-20,01:45,T,64,6.0NRT,285.9,16.3,D
47.363,133.858,311.3,1.2,1.1,2019-07-20,01:50,T,54,6.0NRT,297.7,7.5,D
47.372,133.86,311.8,1.2,1.1,2019-07-20,01:50,T,54,6.0NRT,298,8,D
40.186,140.789,311.3,1.5,1.2,2019-07-20,01:55,T,31,6.0NRT,296.9,11.1,D
43.97,126.465,308.3,2.6,1.6,2019-07-20,01:55,T,29,6.0NRT,288.1,13.4,D
55.91,161.033,318.8,1,1,2019-07-20,02:00,A,0,6.0NRT,304.8,8.9,D
28.053,120.63,312.6,4.3,1.9,2019-07-20,02:00,T,0,6.0NRT,290.5,39.3,D
68.985,136.002,302.1,1.6,1.2,2019-07-20,02:05,A,21,6.0NRT,273.8,11.3,D
68.959,136.06,306.5,1.6,1.2,2019-07-20,02:05,A,45,6.0NRT,275.3,17.8,D
68.882,135.825,304.4,1.6,1.3,2019-07-20,02:05,A,59,6.0NRT,278.4,17.4,D
68.907,135.971,308.5,1.6,1.2,2019-07-20,02:05,A,67,6.0NRT,274.4,22.2,D
68.916,136.003,310.9,1.6,1.2,2019-07-20,02:05,A,66,6.0NRT,274.9,24.1,D
68.496,135.761,317,1.7,1.3,2019-07-20,02:05,A,0,6.0NRT,270.3,39.2,D
68.253,137.245,325.4,1.6,1.2,2019-07-20,02:05,A,73,6.0NRT,281.4,49,D
