latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
47.362,32.861,301.4,1.1,1.1,2019-07-01,00:10,A,40,6.0NRT,285.1,8.3,N
52.545,39.631,302.7,1.6,1.2,2019-07-01,00:10,A,51,6.0NRT,284.1,15.5,N
48.486,34.981,308,1.3,1.1,2019-07-01,00:10,A,73,6.0NRT,288.1,13.7,N
47.859,33.456,304.4,1.2,1.1,2019-07-01,00:10,A,60,6.0NRT,286.7,9.7,N
30.772,27.112,303.9,1.2,1.1,2019-07-01,00:15,A,57,6.0NRT,292.7,6.3,N
30.67,26.376,303.3,1.1,1,2019-07-01,00:15,A,54,6.0NRT,291.4,5.7,N
67.523,142.561,323.4,2,1.4,2019-07-01,01:15,T,58,6.0NRT,297.5,43.2,D
67.525,142.515,319.8,2,1.4,2019-07-01,01:15,T,42,6.0NRT,295.8,33.6,D
67.35,145.161,334.1,1.7,1.3,2019-07-01,01:15,T,44,6.0NRT,292.2,51.6,D
67.353,145.122,354.7,1.7,1.3,2019-07-01,01:15,T,98,6.0NRT,293.8,138.7,D
67.499,142.562,324.8,2,1.4,2019-07-01,01:15,T,56,6.0NRT,298.8,46.6,D
67.354,145.282,326.5,1.7,1.3,2019-07-01,01:15,T,83,6.0NRT,298.5,33.2,D
67.364,145.127,332.4,1.7,1.3,2019-07-01,01:15,T,87,6.0NRT,295.4,53.2,D
67.524,142.569,319.8,2,1.4,2019-07-01,01:15,T,60,6.0NRT,297.4,35.1,D
67.526,142.523,324.3,2,1.4,2019-07-01,01:15,T,80,6.0NRT,296.1,47.8,D
67.634,140.648,326.3,2.3,1.5,2019-07-01,01:15,T,29,6.0NRT,295.4,58.5,D
67.647,140.65,324.6,2.3,1.5,2019-07-01,01:15,T,52,6.0NRT,295.5,55.5,D
67.661,140.653,327.5,2.3,1.5,2019-07-01,01:15,T,45,6.0NRT,294.6,65,D
67.67,140.661,314.4,2.3,1.5,2019-07-01,01:15,T,65,6.0NRT,293.4,31,D
67.672,140.606,312.1,2.3,1.5,2019-07-01,01:15,T,44,6.0NRT,293.1,23.8,D
63.889,168.397,322.6,1.9,1.3,2019-07-01,01:15,T,77,6.0NRT,289.6,47.4,D
63.941,168.386,320.9,1.9,1.3,2019-07-01,01:15,T,76,6.0NRT,289,41.5,D
67.578,145.356,308.4,1.7,1.3,2019-07-01,01:15,T,0,6.0NRT,297.9,11.9,D
67.701,143.345,328.3,1.9,1.3,2019-07-01,01:15,T,38,6.0NRT,295.6,51.9,D
67.706,143.256,320.4,1.9,1.4,2019-07-01,01:15,T,50,6.0NRT,296.1,34.1,D
67.61,145.045,326.5,1.7,1.3,2019-07-01,01:15,T,0,6.0NRT,295.6,44.9,D
67.629,144.763,312.8,1.7,1.3,2019-07-01,01:15,T,0,6.0NRT,295.1,18.5,D
63.988,168.767,312.6,1.9,1.3,2019-07-01,01:15,T,65,6.0NRT,288.9,25.2,D
67.848,143.503,317.5,1.9,1.3,2019-07-01,01:15,T,0,6.0NRT,294.2,32,D
67.851,143.457,307.4,1.9,1.3,2019-07-01,01:15,T,0,6.0NRT,293.4,10.8,D
67.795,144.805,315,1.7,1.3,2019-07-01,01:15,T,48,6.0NRT,295.4,21.8,D
67.208,151.778,306.9,1.1,1.1,2019-07-01,01:15,T,32,6.0NRT,289.6,6.5,D
68.44,145.221,312,1.7,1.3,2019-07-01,01:15,T,0,6.0NRT,293.6,16.6,D
66.635,147.112,341.6,1.4,1.2,2019-07-01,01:15,T,92,6.0NRT,297,69.3,D
66.701,146.285,329.7,1.5,1.2,2019-07-01,01:15,T,85,6.0NRT,297.1,42.7,D
66.825,147.155,315.4,1.4,1.2,2019-07-01,01:15,T,67,6.0NRT,295.2,18.6,D
67.195,141.657,304.4,2.1,1.4,2019-07-01,01:15,T,48,6.0NRT,293.9,10.9,D
67.11,145.041,310.1,1.7,1.3,2019-07-01,01:15,T,49,6.0NRT,294.7,13.2,D
67.118,145.586,303.6,1.6,1.2,2019-07-01,01:15,T,34,6.0NRT,293.1,6.7,D
67.121,145.549,307.8,1.6,1.3,2019-07-01,01:15,T,58,6.0NRT,296.4,11.9,D
66.877,149.074,318.1,1.3,1.1,2019-07-01,01:15,T,77,6.0NRT,293.8,20.5,D
67.494,140.325,321.3,2.3,1.5,2019-07-01,01:15,T,69,6.0NRT,290.8,54,D
67.284,145.323,316.4,1.6,1.3,2019-07-01,01:15,T,35,6.0NRT,292,24.2,D
67.311,145.096,312.2,1.7,1.3,2019-07-01,01:15,T,65,6.0NRT,293.9,19,D
65.886,143.666,312.1,1.8,1.3,2019-07-01,01:15,T,56,6.0NRT,292.2,18.6,D
65.914,143.794,319.5,1.8,1.3,2019-07-01,01:15,T,76,6.0NRT,292.3,28.1,D
66.557,146.664,314.6,1.5,1.2,2019-07-01,01:15,T,50,6.0NRT,291.7,17.3,D
66.555,146.697,338.9,1.5,1.2,2019-07-01,01:15,T,91,6.0NRT,291.3,66.9,D
