latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
52.553,39.586,303,1.4,1.2,2019-06-24,00:05,A,53,6.0NRT,280.6,10.1,N
34.834,38.956,309.8,4,1.9,2019-06-24,00:05,A,78,6.0NRT,296,61.3,N
34.838,38.965,312.3,4,1.9,2019-06-24,00:05,A,85,6.0NRT,295.5,72.3,N
52.541,39.645,323.2,1.4,1.2,2019-06-24,00:05,A,100,6.0NRT,284.6,36.1,N
52.545,39.625,311.2,1.4,1.2,2019-06-24,00:05,A,82,6.0NRT,285.6,17.9,N
30.54,26.092,306.2,1,1,2019-06-24,00:10,A,67,6.0NRT,293.8,6.4,N
30.541,26.082,311.3,1,1,2019-06-24,00:10,A,82,6.0NRT,293.4,9.9,N
30.673,26.375,303.7,1,1,2019-06-24,00:10,A,56,6.0NRT,293.1,5.1,N
30.773,27.108,310.4,1,1,2019-06-24,00:10,A,80,6.0NRT,294.3,9.4,N
67.062,152.117,325.6,1.2,1.1,2019-06-24,01:10,T,67,6.0NRT,297.2,23.6,D
69.609,134.854,317.5,3.8,1.8,2019-06-24,01:10,T,0,6.0NRT,296.4,72.1,D
69.593,134.856,316.5,3.8,1.8,2019-06-24,01:10,T,31,6.0NRT,296.4,63.7,D
69.571,134.355,327,3.9,1.8,2019-06-24,01:10,T,84,6.0NRT,297,141.2,D
69.554,134.355,331.4,3.9,1.8,2019-06-24,01:10,T,87,6.0NRT,296.4,176.5,D
69.557,134.562,315.4,3.9,1.8,2019-06-24,01:10,T,43,6.0NRT,294.2,53.6,D
69.558,134.66,342.3,3.9,1.8,2019-06-24,01:10,T,80,6.0NRT,298.4,289.9,D
69.43,134.164,319.9,4,1.9,2019-06-24,01:10,T,68,6.0NRT,295.7,85.4,D
69.431,134.265,320.4,4,1.9,2019-06-24,01:10,T,33,6.0NRT,296.3,83.1,D
69.42,139.491,306.6,2.8,1.6,2019-06-24,01:10,T,58,6.0NRT,294,20.9,D
69.413,134.166,336,4,1.9,2019-06-24,01:10,T,89,6.0NRT,294.9,225.2,D
69.414,134.269,329.9,4,1.9,2019-06-24,01:10,T,67,6.0NRT,296.3,161,D
69.42,139.481,307.5,2.8,1.6,2019-06-24,01:10,T,61,6.0NRT,294,22.8,D
69.426,134.155,331.5,4,1.9,2019-06-24,01:10,T,87,6.0NRT,295.4,181.6,D
69.428,134.256,329.1,4,1.9,2019-06-24,01:10,T,54,6.0NRT,296.2,147.9,D
69.41,134.157,317.9,4,1.9,2019-06-24,01:10,T,68,6.0NRT,294.4,76.9,D
69.411,134.26,327.9,4,1.9,2019-06-24,01:10,T,80,6.0NRT,296.1,149.2,D
69.183,134.166,307.9,4,1.9,2019-06-24,01:10,T,37,6.0NRT,296.5,32.2,D
69.139,138.451,315.6,3,1.7,2019-06-24,01:10,T,0,6.0NRT,293.1,52.5,D
