latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
48.165,30.622,300.4,2.2,1.4,2019-07-27,00:45,A,27,6.0NRT,280.5,20.4,N
30.535,26.111,300.8,3.8,1.8,2019-07-27,00:50,A,34,6.0NRT,290.7,33.4,N
61.172,126.956,314.1,2.9,1.6,2019-07-27,01:55,T,70,6.0NRT,297.6,38.5,D
60.381,137.14,319.8,1.2,1.1,2019-07-27,01:55,T,35,6.0NRT,298.6,17,D
60.352,137.119,345.4,1.2,1.1,2019-07-27,01:55,T,94,6.0NRT,301.1,64,D
62.26,136.165,321.2,1.4,1.2,2019-07-27,01:55,T,68,6.0NRT,298.2,21.5,D
61.187,126.956,315.4,2.9,1.6,2019-07-27,01:55,T,71,6.0NRT,297.9,44.5,D
62.763,131.531,326.5,2,1.4,2019-07-27,01:55,T,77,6.0NRT,299.4,54,D
62.219,136.012,341.7,1.4,1.2,2019-07-27,01:55,T,92,6.0NRT,300.9,64.8,D
62.215,136.004,331.3,1.4,1.2,2019-07-27,01:55,T,85,6.0NRT,300,40.9,D
62.291,134.855,346.9,1.5,1.2,2019-07-27,01:55,T,94,6.0NRT,303,85.9,D
62.289,134.884,343.6,1.5,1.2,2019-07-27,01:55,T,91,6.0NRT,301.5,76.5,D
62.286,134.913,325,1.5,1.2,2019-07-27,01:55,T,29,6.0NRT,297.8,30,D
62.275,134.91,329.8,1.5,1.2,2019-07-27,01:55,T,68,6.0NRT,298.8,37.4,D
62.273,134.939,345.1,1.5,1.2,2019-07-27,01:55,T,90,6.0NRT,301.2,81.9,D
62.248,136.05,322.6,1.4,1.2,2019-07-27,01:55,T,40,6.0NRT,299.3,21.1,D
62.265,134.906,326.2,1.5,1.2,2019-07-27,01:55,T,66,6.0NRT,300.1,26.6,D
62.254,134.901,326,1.5,1.2,2019-07-27,01:55,T,59,6.0NRT,299.1,26.3,D
62.225,134.98,324.4,1.5,1.2,2019-07-27,01:55,T,68,6.0NRT,299.3,29.4,D
