latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
64.136,172.963,323.8,1,1,2019-07-04,00:10,T,77,6.0NRT,297.7,16.7,D
63.042,165.349,306.5,1.2,1.1,2019-07-04,00:10,T,14,6.0NRT,284.2,8.9,D
63.039,165.372,321.1,1.2,1.1,2019-07-04,00:10,T,81,6.0NRT,286.6,23.8,D
56.241,160.915,310.6,1.3,1.1,2019-07-04,00:10,T,33,6.0NRT,299.8,9.6,D
64.129,172.951,316.2,1.3,1.1,2019-07-04,00:25,A,66,6.0NRT,299.3,13.1,D
63.03,165.385,301.7,2.8,1.6,2019-07-04,01:45,T,42,6.0NRT,284.4,19.4,D
63.03,165.376,300.4,2.8,1.6,2019-07-04,01:45,T,27,6.0NRT,283.3,16,D
67.922,135.333,315.2,2,1.4,2019-07-04,01:45,T,28,6.0NRT,288.2,31.8,D
67.924,135.341,313.4,2,1.4,2019-07-04,01:45,T,64,6.0NRT,288.5,31.1,D
67.926,135.3,306.4,2,1.4,2019-07-04,01:45,T,55,6.0NRT,286.6,18.2,D
65.752,127.465,347.9,3.3,1.7,2019-07-04,01:50,T,95,6.0NRT,296.7,308.9,D
65.737,127.396,316.1,3.3,1.7,2019-07-04,01:50,T,44,6.0NRT,286.2,69.6,D
65.721,127.461,315.8,3.3,1.7,2019-07-04,01:50,T,41,6.0NRT,291.3,71.1,D
53.031,136.8,357.1,1.1,1.1,2019-07-04,01:50,T,98,6.0NRT,299.6,85.9,D
65.748,127.4,372.6,3.3,1.7,2019-07-04,01:50,T,75,6.0NRT,290.4,697,D
65.731,127.467,323.1,3.3,1.7,2019-07-04,01:50,T,59,6.0NRT,293.8,104,D
53.029,136.816,334.2,1.1,1.1,2019-07-04,01:50,T,82,6.0NRT,296.7,33.5,D
65.753,127.396,367.6,3.3,1.7,2019-07-04,01:50,T,75,6.0NRT,287.8,596,D
53.021,136.797,340,1.1,1.1,2019-07-04,01:50,T,91,6.0NRT,300.3,45.2,D
53.019,136.813,322.1,1.1,1.1,2019-07-04,01:50,T,65,6.0NRT,297.3,16.9,D
52.991,136.804,326.8,1.1,1.1,2019-07-04,01:50,T,83,6.0NRT,299.2,21.3,D
52.989,136.821,320.9,1.1,1.1,2019-07-04,01:50,T,78,6.0NRT,297.9,14.4,D
51.048,136.952,308.3,1.1,1,2019-07-04,01:50,T,58,6.0NRT,295.1,5.9,D
47.983,137.925,314.2,1,1,2019-07-04,01:50,T,71,6.0NRT,300.5,9.1,D
65.747,127.467,342,3.3,1.7,2019-07-04,01:50,T,93,6.0NRT,296.7,246.8,D
63.037,165.369,320.8,1.4,1.2,2019-07-04,02:00,A,80,6.0NRT,293.6,28.4,D
63.034,165.341,313,1.4,1.2,2019-07-04,02:00,A,54,6.0NRT,290.9,16.7,D
61.857,166.841,314.1,1.5,1.2,2019-07-04,02:00,A,54,6.0NRT,296.7,18.1,D
65.756,127.464,325.8,3.7,1.8,2019-07-04,02:05,A,61,6.0NRT,289.8,149.3,D
65.734,127.41,365.7,3.7,1.8,2019-07-04,02:05,A,75,6.0NRT,288.2,673.1,D
65.763,127.454,327.8,3.7,1.8,2019-07-04,02:05,A,56,6.0NRT,289.9,158.7,D
65.715,127.447,314.3,3.7,1.8,2019-07-04,02:05,A,39,6.0NRT,290.8,82.3,D
67.916,135.319,313.8,1.8,1.3,2019-07-04,02:05,A,70,6.0NRT,290.6,30.3,D
67.652,135.299,314.2,1.9,1.3,2019-07-04,02:05,A,74,6.0NRT,289,28.7,D
67.758,136.465,314.2,1.8,1.3,2019-07-04,02:05,A,0,6.0NRT,284,28.2,D
63.575,101.061,315.3,3.7,1.8,2019-07-04,03:25,T,45,6.0NRT,296,63.4,D
63.591,101.139,317.8,3.7,1.8,2019-07-04,03:25,T,67,6.0NRT,294.3,73.9,D
63.731,104.463,308.4,2.8,1.6,2019-07-04,03:25,T,30,6.0NRT,294.8,22.6,D
63.751,101.748,307.4,3.5,1.8,2019-07-04,03:25,T,61,6.0NRT,293.9,32.1,D
63.751,101.674,308.8,3.6,1.8,2019-07-04,03:25,T,64,6.0NRT,295,38.3,D
63.732,104.471,310.4,2.8,1.6,2019-07-04,03:25,T,67,6.0NRT,294.9,30.5,D
63.746,104.473,308.7,2.8,1.6,2019-07-04,03:25,T,64,6.0NRT,295.1,24.8,D
63.999,105.038,309.4,2.7,1.6,2019-07-04,03:25,T,64,6.0NRT,294.4,27,D
64.001,104.979,308.1,2.7,1.6,2019-07-04,03:25,T,61,6.0NRT,294.8,22.7,D
64.014,105.037,334.5,2.7,1.6,2019-07-04,03:25,T,88,6.0NRT,294.7,135.6,D
64.015,104.98,334.5,2.7,1.6,2019-07-04,03:25,T,88,6.0NRT,296.6,136.5,D
64.048,104.814,315.7,2.8,1.6,2019-07-04,03:25,T,74,6.0NRT,295.9,46.4,D
63.233,116.855,348.4,1.1,1.1,2019-07-04,03:25,T,95,6.0NRT,284.7,71,D
64.05,104.822,308.7,2.8,1.6,2019-07-04,03:25,T,43,6.0NRT,295.5,20.2,D
62.963,120.086,320,1,1,2019-07-04,03:25,T,80,6.0NRT,289.5,17.7,D
62.965,120.067,309.3,1,1,2019-07-04,03:25,T,38,6.0NRT,291.5,8.7,D
62.974,120.073,326.7,1,1,2019-07-04,03:25,T,85,6.0NRT,288.2,24,D
64.411,100.199,309.2,4,1.9,2019-07-04,03:25,T,0,6.0NRT,295.1,36.7,D
64.415,100.204,309.6,4,1.9,2019-07-04,03:25,T,47,6.0NRT,294.7,41.6,D
62.957,122.605,303.5,1,1,2019-07-04,03:25,T,37,6.0NRT,289.8,3.2,D
64.771,98.959,321.2,4.4,1.9,2019-07-04,03:25,T,78,6.0NRT,296.7,129.5,D
64.788,98.957,320.9,4.4,1.9,2019-07-04,03:25,T,78,6.0NRT,295.2,123.4,D
64.771,98.968,322,4.4,1.9,2019-07-04,03:25,T,59,6.0NRT,296.4,127.3,D
64.788,98.966,322.5,4.4,1.9,2019-07-04,03:25,T,64,6.0NRT,294.9,129.3,D
65.125,99.142,321.6,4.3,1.9,2019-07-04,03:25,T,78,6.0NRT,295.5,132.8,D
65.126,99.151,322.5,4.3,1.9,2019-07-04,03:25,T,79,6.0NRT,295.1,136.3,D
66.217,127.821,319,1,1,2019-07-04,03:25,T,73,6.0NRT,293,15.6,D
66.221,127.799,315.8,1,1,2019-07-04,03:25,T,73,6.0NRT,295.2,12.7,D
63.072,102.307,308.9,3.4,1.7,2019-07-04,03:25,T,64,6.0NRT,294.3,36.6,D
63.077,102.3,314.9,3.4,1.7,2019-07-04,03:25,T,73,6.0NRT,294.4,61.6,D
62.839,104.585,324.2,2.8,1.6,2019-07-04,03:25,T,41,6.0NRT,294.7,69.7,D
62.567,105.677,317.6,2.5,1.5,2019-07-04,03:25,T,76,6.0NRT,296,47.3,D
62.566,105.726,308,2.5,1.5,2019-07-04,03:25,T,63,6.0NRT,293.6,19,D
62.616,103.27,309.1,3.1,1.7,2019-07-04,03:25,T,36,6.0NRT,295.4,27.1,D
62.615,103.331,313,3.1,1.7,2019-07-04,03:25,T,70,6.0NRT,295,42.1,D
62.554,105.676,332.1,2.5,1.5,2019-07-04,03:25,T,87,6.0NRT,295.2,107.2,D
62.601,103.269,311,3.1,1.7,2019-07-04,03:25,T,39,6.0NRT,294.1,33,D
62.6,103.33,328.6,3.1,1.7,2019-07-04,03:25,T,85,6.0NRT,292.9,119.3,D
62.617,103.326,315,3.1,1.7,2019-07-04,03:25,T,45,6.0NRT,295.6,48.1,D
62.548,105.669,324.8,2.5,1.5,2019-07-04,03:25,T,82,6.0NRT,294.7,72.5,D
62.602,103.325,330.8,3.1,1.7,2019-07-04,03:25,T,86,6.0NRT,293.2,131.9,D
62.331,106.482,311,2.3,1.5,2019-07-04,03:25,T,68,6.0NRT,294,27.2,D
62.336,106.478,309.9,2.3,1.5,2019-07-04,03:25,T,55,6.0NRT,293.9,21.8,D
62.341,104.328,316.5,2.8,1.6,2019-07-04,03:25,T,75,6.0NRT,295,52.1,D
62.34,104.384,308.3,2.8,1.6,2019-07-04,03:25,T,63,6.0NRT,292.3,24.4,D
62.327,104.326,308.3,2.8,1.6,2019-07-04,03:25,T,17,6.0NRT,294.1,21.6,D
62.07,105.57,307.9,2.5,1.5,2019-07-04,03:25,T,63,6.0NRT,293.5,20.5,D
62.078,105.564,304.8,2.5,1.5,2019-07-04,03:25,T,56,6.0NRT,293.2,13.3,D
62.064,105.562,304.6,2.5,1.5,2019-07-04,03:25,T,55,6.0NRT,293.4,13.3,D
62.021,102.572,317.6,3.2,1.7,2019-07-04,03:25,T,76,6.0NRT,293.7,69.6,D
62.006,102.571,315.3,3.2,1.7,2019-07-04,03:25,T,74,6.0NRT,293.5,57.3,D
