latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
69.059,138.452,323.2,3.7,1.8,2019-06-26,00:55,T,75,6.0NRT,296.6,108.8,D
69.059,138.359,328.6,3.7,1.8,2019-06-26,00:55,T,79,6.0NRT,297.5,153.6,D
69.035,163.91,329,1,1,2019-06-26,00:55,T,62,6.0NRT,296.8,23,D
69.021,164.003,332.6,1,1,2019-06-26,00:55,T,44,6.0NRT,299.8,26.4,D
69.023,163.924,361.3,1,1,2019-06-26,00:55,T,100,6.0NRT,300.5,82.5,D
69.011,163.937,370.5,1,1,2019-06-26,00:55,T,100,6.0NRT,300.6,109.9,D
69.001,164.007,334,1,1,2019-06-26,00:55,T,36,6.0NRT,299.7,25.5,D
68.997,164.031,338.3,1,1,2019-06-26,00:55,T,71,6.0NRT,299.7,33.6,D
68.989,164.021,328.9,1,1,2019-06-26,00:55,T,56,6.0NRT,297.3,21.6,D
68.98,164.011,331.6,1,1,2019-06-26,00:55,T,87,6.0NRT,296,26.9,D
68.971,163.809,338.2,1,1,2019-06-26,00:55,T,67,6.0NRT,296.2,33.7,D
68.968,163.832,339.7,1,1,2019-06-26,00:55,T,90,6.0NRT,296.4,37.6,D
68.975,163.724,323.5,1,1,2019-06-26,00:55,T,81,6.0NRT,295.2,18.5,D
68.972,163.747,324.1,1,1,2019-06-26,00:55,T,29,6.0NRT,295.5,17.3,D
68.967,163.714,343.2,1,1,2019-06-26,00:55,T,93,6.0NRT,295.5,45,D
68.963,163.738,333.1,1,1,2019-06-26,00:55,T,60,6.0NRT,294.8,27.9,D
67.845,166.982,334.9,1,1,2019-06-26,00:55,T,83,6.0NRT,293.5,35.8,D
67.841,167.005,330.3,1,1,2019-06-26,00:55,T,75,6.0NRT,292.3,28.7,D
68.991,152.878,316.4,1.5,1.2,2019-06-26,00:55,T,67,6.0NRT,299,17.1,D
68.959,152.815,343.1,1.5,1.2,2019-06-26,00:55,T,80,6.0NRT,299,78.2,D
69.085,150.608,320.2,1.7,1.3,2019-06-26,00:55,T,0,6.0NRT,298.7,26.3,D
69.074,150.603,346.3,1.7,1.3,2019-06-26,00:55,T,71,6.0NRT,300.8,104.5,D
69.065,150.554,325.4,1.7,1.3,2019-06-26,00:55,T,38,6.0NRT,295.5,37.4,D
68.956,151.34,314.5,1.6,1.2,2019-06-26,00:55,T,49,6.0NRT,298.1,16,D
68.926,151.282,312.1,1.6,1.2,2019-06-26,00:55,T,0,6.0NRT,300,11.1,D
68.913,151.146,313.6,1.6,1.3,2019-06-26,00:55,T,0,6.0NRT,299.6,16.1,D
68.905,151.1,346.6,1.6,1.3,2019-06-26,00:55,T,0,6.0NRT,299.8,104.2,D
69.209,138.372,329.9,3.7,1.8,2019-06-26,00:55,T,68,6.0NRT,293.6,154.1,D
69.203,138.363,329.7,3.7,1.8,2019-06-26,00:55,T,63,6.0NRT,293.9,147.8,D
69.155,138.554,320.9,3.7,1.8,2019-06-26,00:55,T,67,6.0NRT,295.7,91.4,D
69.161,137.971,313,3.8,1.8,2019-06-26,00:55,T,46,6.0NRT,294.4,48.8,D
69.064,138.271,319.4,3.8,1.8,2019-06-26,00:55,T,23,6.0NRT,296.8,81,D
69.065,138.368,330.2,3.7,1.8,2019-06-26,00:55,T,61,6.0NRT,298.1,166.4,D
66.563,163.691,315.6,1,1,2019-06-26,00:55,T,29,6.0NRT,298.3,8.8,D
66.567,163.67,324.4,1,1,2019-06-26,00:55,T,64,6.0NRT,297.3,17.2,D
66.572,163.7,348.8,1,1,2019-06-26,00:55,T,90,6.0NRT,302.9,52.9,D
69.066,138.461,322.5,3.7,1.8,2019-06-26,00:55,T,68,6.0NRT,296.6,104,D
66.575,163.679,343.1,1,1,2019-06-26,00:55,T,56,6.0NRT,304.8,41.5,D
66.582,163.637,321.6,1,1,2019-06-26,00:55,T,42,6.0NRT,298.1,14.4,D
66.592,163.696,339.6,1,1,2019-06-26,00:55,T,91,6.0NRT,302.8,37.6,D
68.52,145.273,315.7,2.3,1.5,2019-06-26,00:55,T,54,6.0NRT,297.5,31.5,D
68.515,145.277,314,2.3,1.5,2019-06-26,00:55,T,52,6.0NRT,297.3,27.3,D
68.031,153.619,339,1.4,1.2,2019-06-26,00:55,T,0,6.0NRT,294.6,58.1,D
68.033,153.587,326.9,1.4,1.2,2019-06-26,00:55,T,75,6.0NRT,295.1,31.9,D
68.036,153.555,317.1,1.4,1.2,2019-06-26,00:55,T,59,6.0NRT,296.5,16.6,D
68.039,153.523,315.6,1.4,1.2,2019-06-26,00:55,T,67,6.0NRT,298.3,15.5,D
68.042,153.491,315.1,1.4,1.2,2019-06-26,00:55,T,63,6.0NRT,298.3,14.4,D
68.041,153.626,352.1,1.4,1.2,2019-06-26,00:55,T,0,6.0NRT,299.2,95.3,D
68.557,145.229,309.3,2.3,1.5,2019-06-26,00:55,T,26,6.0NRT,297.2,15.9,D
68.094,153.387,316.9,1.4,1.2,2019-06-26,00:55,T,48,6.0NRT,298.3,14.5,D
68.076,153.715,335.4,1.4,1.2,2019-06-26,00:55,T,0,6.0NRT,300.8,45.1,D
68.087,153.587,331.3,1.4,1.2,2019-06-26,00:55,T,64,6.0NRT,301.1,36.6,D
68.09,153.555,336.5,1.4,1.2,2019-06-26,00:55,T,0,6.0NRT,300.7,47.5,D
68.071,153.88,313.2,1.3,1.1,2019-06-26,00:55,T,0,6.0NRT,295,11.9,D
68.109,153.464,341,1.4,1.2,2019-06-26,00:55,T,0,6.0NRT,299.3,56.9,D
68.077,153.89,336.3,1.3,1.1,2019-06-26,00:55,T,0,6.0NRT,296.3,49.4,D
68.102,153.603,319.7,1.4,1.2,2019-06-26,00:55,T,38,6.0NRT,301,15.8,D
68.105,153.571,320.3,1.4,1.2,2019-06-26,00:55,T,34,6.0NRT,299.7,16.8,D
68.114,153.474,353.4,1.4,1.2,2019-06-26,00:55,T,73,6.0NRT,300.9,99.1,D
68.117,153.441,322.8,1.4,1.2,2019-06-26,00:55,T,53,6.0NRT,298.7,21.7,D
68.084,153.928,328.7,1.3,1.1,2019-06-26,00:55,T,63,6.0NRT,299,33.3,D
68.087,153.897,338.2,1.3,1.1,2019-06-26,00:55,T,68,6.0NRT,298.8,53,D
68.104,153.706,326.7,1.4,1.2,2019-06-26,00:55,T,53,6.0NRT,300.7,26.5,D
68.107,153.674,336,1.4,1.2,2019-06-26,00:55,T,59,6.0NRT,300.1,43.7,D
68.116,153.577,328.9,1.4,1.2,2019-06-26,00:55,T,76,6.0NRT,301.7,32.4,D
68.118,153.545,326.2,1.4,1.2,2019-06-26,00:55,T,28,6.0NRT,300.3,25.9,D
68.097,153.903,313.3,1.3,1.1,2019-06-26,00:55,T,0,6.0NRT,300.7,9.2,D
68.135,153.725,317.7,1.4,1.2,2019-06-26,00:55,T,18,6.0NRT,300.4,14.5,D
68.157,153.841,341.5,1.3,1.1,2019-06-26,00:55,T,91,6.0NRT,302.3,61.8,D
68.159,153.809,315.7,1.3,1.2,2019-06-26,00:55,T,54,6.0NRT,299.3,12.5,D
68.162,153.85,336.2,1.3,1.1,2019-06-26,00:55,T,88,6.0NRT,303.4,46.7,D
68.165,153.818,325.2,1.3,1.2,2019-06-26,00:55,T,74,6.0NRT,300.2,25.4,D
65.753,169.94,312,1.3,1.1,2019-06-26,00:55,T,72,6.0NRT,277.1,19,D
68.994,138.454,316.2,3.7,1.8,2019-06-26,00:55,T,0,6.0NRT,295.6,73.7,D
67.75,144.681,316.3,2.4,1.5,2019-06-26,01:00,T,0,6.0NRT,295,33.3,D
65.575,159.581,412.6,1,1,2019-06-26,01:00,T,100,6.0NRT,298.5,334.9,D
65.572,159.602,313.1,1,1,2019-06-26,01:00,T,52,6.0NRT,291.3,6.7,D
63.98,168.376,316.6,1.4,1.2,2019-06-26,01:00,T,77,6.0NRT,295,18.1,D
63.97,168.366,326.2,1.4,1.2,2019-06-26,01:00,T,80,6.0NRT,293.4,31.3,D
63.921,168.532,341.5,1.4,1.2,2019-06-26,01:00,T,84,6.0NRT,294.2,66.6,D
63.929,168.445,330.1,1.4,1.2,2019-06-26,01:00,T,22,6.0NRT,291.6,32.3,D
63.917,168.495,342.5,1.4,1.2,2019-06-26,01:00,T,81,6.0NRT,292,65.4,D
63.931,168.384,356.7,1.4,1.2,2019-06-26,01:00,T,83,6.0NRT,293.6,110.9,D
63.925,168.409,377.7,1.4,1.2,2019-06-26,01:00,T,100,6.0NRT,296.1,217.5,D
63.93,168.408,349.3,1.4,1.2,2019-06-26,01:00,T,68,6.0NRT,294.9,86.1,D
63.924,168.433,343.4,1.4,1.2,2019-06-26,01:00,T,69,6.0NRT,292.8,67.4,D
63.926,168.372,343,1.4,1.2,2019-06-26,01:00,T,81,6.0NRT,290.3,73.8,D
63.921,168.397,369.1,1.4,1.2,2019-06-26,01:00,T,100,6.0NRT,292.7,179.9,D
63.915,168.422,313.7,1.4,1.2,2019-06-26,01:00,T,59,6.0NRT,288.8,16.8,D
66.642,148.421,312.6,1.8,1.3,2019-06-26,01:00,T,0,6.0NRT,298.8,16.4,D
66.63,148.416,313.3,1.8,1.3,2019-06-26,01:00,T,0,6.0NRT,299.3,18.7,D
66.701,146.958,347.5,2,1.4,2019-06-26,01:00,T,94,6.0NRT,299.6,137.5,D
66.698,147.003,332.8,2,1.4,2019-06-26,01:00,T,87,6.0NRT,299,71,D
66.691,146.909,327.5,2,1.4,2019-06-26,01:00,T,60,6.0NRT,297.1,49.1,D
66.671,147.04,327.5,2,1.4,2019-06-26,01:00,T,83,6.0NRT,298.3,51.4,D
66.669,147.085,330.4,2,1.4,2019-06-26,01:00,T,85,6.0NRT,297.6,62.1,D
