latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
63.056,165.364,324.7,2.8,1.6,2019-07-06,00:10,A,82,6.0NRT,298.1,83.1,D
65.005,173.282,313.7,1.4,1.2,2019-07-06,00:10,A,69,6.0NRT,288.1,15.9,D
69.231,138.156,301.3,4.5,1.9,2019-07-06,00:15,A,39,6.0NRT,284,37,D
69.232,138.166,300.9,4.5,1.9,2019-07-06,00:15,A,29,6.0NRT,283.5,34.9,D
30.536,26.091,308,1.9,1.3,2019-07-06,00:35,A,73,6.0NRT,293.6,20.1,N
69.449,140.351,332,1.8,1.3,2019-07-06,01:35,T,66,6.0NRT,290.9,68.1,D
69.446,140.499,342.3,1.8,1.3,2019-07-06,01:35,T,70,6.0NRT,288.4,103.8,D
69.448,140.454,317.8,1.8,1.3,2019-07-06,01:35,T,59,6.0NRT,290,31.7,D
69.451,140.408,315.4,1.8,1.3,2019-07-06,01:35,T,66,6.0NRT,289,26.8,D
69.453,140.362,338.7,1.8,1.3,2019-07-06,01:35,T,0,6.0NRT,290.3,88.5,D
69.25,138.034,355.9,2.1,1.4,2019-07-06,01:35,T,98,6.0NRT,295.9,208.6,D
69.248,138.352,329.6,2,1.4,2019-07-06,01:35,T,75,6.0NRT,293.4,71,D
69.25,138.302,311.5,2.1,1.4,2019-07-06,01:35,T,48,6.0NRT,292.1,19.5,D
69.438,140.534,324.6,1.8,1.3,2019-07-06,01:35,T,0,6.0NRT,284.5,41.6,D
69.446,140.397,325,1.8,1.3,2019-07-06,01:35,T,83,6.0NRT,290.1,47,D
62.281,151.978,323.8,1.1,1,2019-07-06,01:35,T,83,6.0NRT,292.7,20.2,D
63.06,165.377,328.5,2.3,1.5,2019-07-06,01:35,T,84,6.0NRT,301.6,71.6,D
63.071,165.392,332.8,2.3,1.5,2019-07-06,01:35,T,87,6.0NRT,298.1,89.5,D
67.668,135.338,322.3,2.4,1.5,2019-07-06,01:35,T,51,6.0NRT,293.7,60,D
67.67,135.281,341.5,2.4,1.5,2019-07-06,01:35,T,87,6.0NRT,289.6,156.3,D
67.678,136.405,306.5,2.2,1.4,2019-07-06,01:35,T,0,6.0NRT,280.7,23.9,D
67.695,136.939,325.8,2.2,1.4,2019-07-06,01:35,T,73,6.0NRT,293,63.9,D
67.697,136.887,314.5,2.2,1.4,2019-07-06,01:35,T,64,6.0NRT,292.4,31.3,D
67.723,136.894,348.5,2.2,1.4,2019-07-06,01:35,T,95,6.0NRT,291.5,172,D
67.725,136.843,327.1,2.2,1.4,2019-07-06,01:35,T,85,6.0NRT,292.6,67.2,D
67.721,136.9,345.2,2.2,1.4,2019-07-06,01:35,T,94,6.0NRT,290,149,D
67.724,136.848,328.4,2.2,1.4,2019-07-06,01:35,T,79,6.0NRT,292.5,70.1,D
67.734,136.904,315.9,2.2,1.4,2019-07-06,01:35,T,75,6.0NRT,292.3,34.1,D
67.736,136.852,317.2,2.2,1.4,2019-07-06,01:35,T,77,6.0NRT,291.6,39,D
68.335,135.713,324.5,2.4,1.5,2019-07-06,01:35,T,60,6.0NRT,295.6,64,D
68.337,135.655,345.9,2.4,1.5,2019-07-06,01:35,T,94,6.0NRT,295.5,176.8,D
68.329,135.718,318.1,2.4,1.5,2019-07-06,01:35,T,78,6.0NRT,294,47.1,D
68.331,135.66,317.1,2.4,1.5,2019-07-06,01:35,T,77,6.0NRT,294,43.5,D
68.343,135.721,329.9,2.4,1.5,2019-07-06,01:35,T,87,6.0NRT,295.3,87.1,D
68.345,135.662,377.9,2.4,1.5,2019-07-06,01:35,T,100,6.0NRT,298.1,501.6,D
68.386,135.248,314.6,2.5,1.5,2019-07-06,01:35,T,0,6.0NRT,291,32.5,D
68.404,135.912,321.5,2.3,1.5,2019-07-06,01:35,T,81,6.0NRT,294.9,54.9,D
68.398,135.921,318.5,2.3,1.5,2019-07-06,01:35,T,72,6.0NRT,295.4,44.3,D
68.915,135.844,311.8,2.4,1.5,2019-07-06,01:35,T,0,6.0NRT,287,31.3,D
68.956,135.427,315.7,2.5,1.5,2019-07-06,01:35,T,0,6.0NRT,288.7,45.9,D
68.949,135.434,316.1,2.5,1.5,2019-07-06,01:35,T,0,6.0NRT,287.2,47.2,D
69.096,138.019,305.4,2.1,1.4,2019-07-06,01:35,T,43,6.0NRT,286.8,13,D
69.12,138.61,325.2,2,1.4,2019-07-06,01:35,T,63,6.0NRT,293.3,56.3,D
69.122,138.559,307.3,2,1.4,2019-07-06,01:35,T,21,6.0NRT,292.2,12.2,D
69.222,137.797,302.4,2.1,1.4,2019-07-06,01:35,T,29,6.0NRT,288.7,10.3,D
69.193,138.698,326.6,2,1.4,2019-07-06,01:35,T,36,6.0NRT,290.8,52.2,D
69.242,138.196,326.2,2.1,1.4,2019-07-06,01:35,T,84,6.0NRT,289.3,58.2,D
