latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
61.91741,166.7166,367,0.44,0.38,2019-07-13,00:42,N,high,1.0NRT,299,13.8,D
61.92225,166.73999,334.7,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,297.4,7.4,D
61.91903,166.72441,354.7,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,298.6,13.8,D
61.91578,166.70876,334.7,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,295.8,3.9,D
61.92714,166.74472,367,0.44,0.38,2019-07-13,00:42,N,high,1.0NRT,299,9.7,D
61.92876,166.75252,335.5,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,295.2,9.7,D
61.92552,166.73688,349.6,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,296.2,7.4,D
61.91904,166.70566,336.9,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,297.1,3.9,D
61.93202,166.74945,345.9,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,293.4,16,D
61.92232,166.70258,333.3,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,298.5,9.2,D
61.9207,166.69476,349.8,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,299.4,9.2,D
61.92882,166.7151,336,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,296.4,5,D
61.92396,166.69167,351.9,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,297,9.2,D
61.93107,166.75072,344.7,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,296.3,14.8,D
61.92944,166.7429,348.5,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,297.3,13.7,D
61.92126,166.70392,331.6,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,297.5,7,D
61.91963,166.69614,336.9,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,297.6,10.3,D
61.9278,166.71645,327.4,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,297.3,3.7,D
61.92289,166.69307,352.3,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,298.5,10.3,D
61.91474,167.30856,337.6,0.43,0.38,2019-07-13,00:42,N,nominal,1.0NRT,291.9,6.5,D
61.92616,166.68997,350.4,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,298,5.8,D
61.93107,166.6947,340.3,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,296.4,9,D
61.92943,166.68686,339.7,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,292.7,5.8,D
61.94902,166.76176,332.9,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,292.5,11.9,D
61.94739,166.75398,351.8,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,299.9,11.9,D
61.94577,166.74625,331.2,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,294.7,5.4,D
61.94251,166.73064,341,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,299.7,6.4,D
61.94088,166.72282,342,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,297.9,6.4,D
61.95553,166.77429,328.9,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,290.5,5.1,D
61.95392,166.76649,333.8,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,293.7,5.1,D
61.94741,166.73538,347.2,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,295.9,5.4,D
61.94578,166.72757,353.2,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,300.2,6.4,D
61.94414,166.71977,340.3,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,299,6.4,D
61.94251,166.71198,340.5,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,298.4,11.7,D
61.94088,166.70418,355.4,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,300.3,11.7,D
61.95718,166.76346,329.1,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,292.4,3.9,D
61.95556,166.75566,330.9,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,291.9,4.4,D
61.95231,166.74008,336.8,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,291.2,14.2,D
61.95068,166.7323,356.4,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,301.8,14.2,D
61.94904,166.72449,355.9,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,303.2,21.7,D
61.94579,166.70892,353.9,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,298.8,7.4,D
61.95882,166.75261,339.6,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,290.4,4.4,D
61.95232,166.72144,345.7,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,295.3,21.7,D
61.95069,166.71364,350.8,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,295.3,21.7,D
61.94906,166.70584,332.5,0.44,0.38,2019-07-13,00:42,N,nominal,1.0NRT,292.9,7.4,D
61.93571,166.43652,367,0.44,0.39,2019-07-13,00:42,N,high,1.0NRT,300.8,16.4,D
61.93404,166.42863,367,0.44,0.39,2019-07-13,00:42,N,high,1.0NRT,301.1,16.4,D
61.93238,166.42076,340.7,0.44,0.39,2019-07-13,00:42,N,nominal,1.0NRT,294.7,9.9,D
61.94065,166.4413,367,0.44,0.39,2019-07-13,00:42,N,high,1.0NRT,297.3,11.9,D
61.94231,166.4492,342.7,0.44,0.39,2019-07-13,00:42,N,nominal,1.0NRT,293.6,11.9,D
61.93899,166.43341,335.5,0.44,0.39,2019-07-13,00:42,N,nominal,1.0NRT,292.9,16.4,D
61.93567,166.41765,346.7,0.44,0.39,2019-07-13,00:42,N,nominal,1.0NRT,297.4,9.9,D
61.94725,166.45396,345.8,0.44,0.39,2019-07-13,00:42,N,nominal,1.0NRT,294.7,14.7,D
61.94559,166.44608,351.1,0.44,0.39,2019-07-13,00:42,N,nominal,1.0NRT,300,16.7,D
61.94394,166.4382,346.7,0.44,0.39,2019-07-13,00:42,N,nominal,1.0NRT,295.4,16.7,D
61.94228,166.4303,338.9,0.44,0.39,2019-07-13,00:42,N,nominal,1.0NRT,296.4,6.8,D
61.93895,166.41452,352.1,0.44,0.39,2019-07-13,00:42,N,nominal,1.0NRT,296.3,9.9,D
61.95053,166.45084,345.6,0.44,0.39,2019-07-13,00:42,N,nominal,1.0NRT,291.2,14.7,D
61.94887,166.44295,345.2,0.44,0.39,2019-07-13,00:42,N,nominal,1.0NRT,295.5,16.7,D
61.94555,166.42719,348.8,0.44,0.39,2019-07-13,00:42,N,nominal,1.0NRT,295.9,6.8,D
