latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
48.49058,34.97471,328.7,0.45,0.39,2019-07-27,00:00,N,nominal,1.0NRT,291.4,4.3,N
47.15739,37.5611,317,0.4,0.44,2019-07-27,00:00,N,nominal,1.0NRT,288,1.8,N
47.15625,37.56612,310.3,0.4,0.44,2019-07-27,00:00,N,nominal,1.0NRT,289.5,2.2,N
47.16034,37.52905,308.7,0.4,0.44,2019-07-27,00:00,N,nominal,1.0NRT,287.2,1.2,N
47.1553,37.53222,324.2,0.4,0.44,2019-07-27,00:00,N,nominal,1.0NRT,288.7,2.5,N
47.14111,37.57553,309.7,0.4,0.44,2019-07-27,00:00,N,nominal,1.0NRT,287.9,1.7,N
47.13996,37.5806,306.1,0.4,0.44,2019-07-27,00:00,N,nominal,1.0NRT,290,2.4,N
47.12831,37.63163,305.2,0.4,0.44,2019-07-27,00:00,N,nominal,1.0NRT,287.9,1.4,N
47.10795,37.58769,300.3,0.4,0.44,2019-07-27,00:00,N,nominal,1.0NRT,287.6,0.8,N
47.10405,37.58574,303.1,0.4,0.44,2019-07-27,00:00,N,nominal,1.0NRT,288.8,0.8,N
47.1029,37.59077,303.7,0.4,0.44,2019-07-27,00:00,N,nominal,1.0NRT,289.3,0.8,N
47.09941,37.60595,303.4,0.4,0.44,2019-07-27,00:00,N,nominal,1.0NRT,288.3,1.1,N
47.09666,37.59899,341,0.4,0.44,2019-07-27,00:00,N,nominal,1.0NRT,294,12.3,N
47.09433,37.60914,333.4,0.4,0.44,2019-07-27,00:00,N,nominal,1.0NRT,290.3,2.4,N
47.77792,34.40845,296.2,0.45,0.39,2019-07-27,00:00,N,nominal,1.0NRT,285.5,0.7,N
47.09782,37.59393,299.6,0.4,0.44,2019-07-27,00:00,N,nominal,1.0NRT,287.9,12.3,N
47.09549,37.60406,314.3,0.4,0.44,2019-07-27,00:00,N,nominal,1.0NRT,289.2,2.4,N
47.09274,37.59711,339.6,0.4,0.44,2019-07-27,00:00,N,nominal,1.0NRT,288.8,12.3,N
47.09392,37.59201,302.3,0.4,0.44,2019-07-27,00:00,N,nominal,1.0NRT,288,12.3,N
47.09157,37.6022,308.5,0.4,0.44,2019-07-27,00:00,N,nominal,1.0NRT,289.1,2.4,N
47.96922,33.35503,296.1,0.42,0.38,2019-07-27,00:00,N,nominal,1.0NRT,284.4,0.2,N
48.10038,32.50159,302.1,0.4,0.37,2019-07-27,00:00,N,nominal,1.0NRT,284.2,0.6,N
