latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
30.72039,27.67529,308.5,0.4,0.37,2019-07-06,00:00,N,nominal,1.0NRT,293.2,0.5,N
30.82916,27.00776,309.7,0.39,0.36,2019-07-06,00:00,N,nominal,1.0NRT,293.5,1.2,N
30.71704,27.67453,304.8,0.4,0.37,2019-07-06,00:00,N,nominal,1.0NRT,292.5,0.5,N
32.20515,38.94957,312.8,0.45,0.63,2019-07-06,00:00,N,nominal,1.0NRT,291.7,1.1,N
32.8916,35.09078,317.7,0.53,0.5,2019-07-06,00:00,N,nominal,1.0NRT,296.5,2.1,N
32.88708,35.08931,309.3,0.53,0.5,2019-07-06,00:00,N,nominal,1.0NRT,295.3,2.1,N
31.02287,41.25658,367,0.65,0.73,2019-07-06,00:00,N,high,1.0NRT,303.2,22,N
31.02477,41.24995,307.9,0.65,0.73,2019-07-06,00:00,N,nominal,1.0NRT,293.8,28.5,N
31.02092,41.26333,306.8,0.65,0.73,2019-07-06,00:00,N,nominal,1.0NRT,294.6,22,N
31.02668,41.25893,367,0.65,0.73,2019-07-06,00:00,N,high,1.0NRT,302.7,18.8,N
31.02856,41.25227,306.6,0.65,0.73,2019-07-06,00:00,N,nominal,1.0NRT,293.5,18.8,N
31.02025,41.25637,345.9,0.65,0.73,2019-07-06,00:00,N,nominal,1.0NRT,294.2,18.8,N
31.65043,38.86255,309.9,0.46,0.64,2019-07-06,00:00,N,nominal,1.0NRT,293.2,1.1,N
31.91555,34.89414,305.3,0.54,0.51,2019-07-06,00:00,N,nominal,1.0NRT,295,1.3,N
31.33233,36.12926,306.6,0.33,0.55,2019-07-06,00:00,N,nominal,1.0NRT,292.3,0.9,N
31.18223,36.07405,308.7,0.33,0.55,2019-07-06,00:00,N,nominal,1.0NRT,291.4,0.8,N
31.32413,32.14556,307.5,0.4,0.44,2019-07-06,00:00,N,nominal,1.0NRT,296.9,1.9,N
31.36559,30.33117,311.1,0.48,0.4,2019-07-06,00:00,N,nominal,1.0NRT,297,1.2,N
31.34834,30.32141,310.6,0.48,0.4,2019-07-06,00:00,N,nominal,1.0NRT,297.6,2,N
35.40209,36.30914,311.3,0.54,0.51,2019-07-06,00:00,N,nominal,1.0NRT,296.7,3.7,N
35.40387,36.31004,311.2,0.54,0.51,2019-07-06,00:00,N,nominal,1.0NRT,297.2,3.4,N
35.49272,38.207,305.3,0.34,0.56,2019-07-06,00:00,N,nominal,1.0NRT,293.8,0.6,N
35.4946,38.20681,305,0.34,0.56,2019-07-06,00:00,N,nominal,1.0NRT,293.8,0.4,N
37.25188,30.44382,306.9,0.42,0.37,2019-07-06,00:00,N,nominal,1.0NRT,291.5,1,N
34.90937,40.8272,318.5,0.49,0.65,2019-07-06,00:00,N,nominal,1.0NRT,295.9,1.7,N
34.91092,40.82862,321.9,0.49,0.65,2019-07-06,00:00,N,nominal,1.0NRT,295.6,1.9,N
35.11098,40.51992,311.2,0.46,0.64,2019-07-06,00:00,N,nominal,1.0NRT,294.3,3.9,N
35.10962,40.52491,347.7,0.47,0.64,2019-07-06,00:00,N,nominal,1.0NRT,294.5,3.9,N
34.60933,37.90332,325.4,0.35,0.56,2019-07-06,00:00,N,nominal,1.0NRT,291.4,2.1,N
34.93665,37.99336,315.4,0.34,0.56,2019-07-06,00:00,N,nominal,1.0NRT,290.7,0.9,N
33.71691,37.01344,303.9,0.32,0.55,2019-07-06,00:00,N,nominal,1.0NRT,292.2,0.7,N
34.72398,33.3173,315.5,0.39,0.44,2019-07-06,00:00,N,nominal,1.0NRT,295.3,1.5,N
33.35979,36.20653,309.9,0.6,0.53,2019-07-06,00:00,N,nominal,1.0NRT,288.8,1.5,N
33.35502,36.20502,299.4,0.6,0.53,2019-07-06,00:00,N,nominal,1.0NRT,288.1,0.9,N
32.20498,38.95102,306.1,0.45,0.63,2019-07-06,00:00,N,nominal,1.0NRT,291.1,0.7,N
31.12329,29.81407,330.5,0.46,0.39,2019-07-06,00:00,N,nominal,1.0NRT,298.5,3.6,N
31.09455,29.86745,308.8,0.47,0.39,2019-07-06,00:00,N,nominal,1.0NRT,297.1,1.5,N
30.87911,29.46365,312.3,0.45,0.39,2019-07-06,00:00,N,nominal,1.0NRT,297.4,1.5,N
30.93392,27.55762,309.3,0.4,0.37,2019-07-06,00:00,N,nominal,1.0NRT,293.8,0.5,N
30.81233,27.31589,305.2,0.39,0.36,2019-07-06,00:00,N,nominal,1.0NRT,293,0.4,N
30.78782,27.4208,304.3,0.4,0.37,2019-07-06,00:00,N,nominal,1.0NRT,292.7,0.6,N
30.82586,27.00702,320.1,0.39,0.36,2019-07-06,00:00,N,nominal,1.0NRT,293.2,1.2,N
30.81262,27.00408,305.8,0.39,0.36,2019-07-06,00:00,N,nominal,1.0NRT,293,0.4,N
30.53832,28.49423,333.2,0.42,0.38,2019-07-06,00:00,N,nominal,1.0NRT,295.1,3.3,N
30.85484,26.62148,307.8,0.39,0.36,2019-07-06,00:00,N,nominal,1.0NRT,293.7,0.5,N
30.5367,28.49137,307.2,0.42,0.38,2019-07-06,00:00,N,nominal,1.0NRT,293.4,1.4,N
30.76935,27.10497,331.8,0.39,0.36,2019-07-06,00:00,N,nominal,1.0NRT,296.5,7.5,N
30.7594,27.10275,308.2,0.39,0.36,2019-07-06,00:00,N,nominal,1.0NRT,294,0.6,N
30.76412,27.0534,328.6,0.39,0.36,2019-07-06,00:00,N,nominal,1.0NRT,293.6,2,N
29.7968,32.14899,310.2,0.42,0.45,2019-07-06,00:00,N,nominal,1.0NRT,297.6,1.4,N
29.80515,32.08746,318.3,0.42,0.45,2019-07-06,00:00,N,nominal,1.0NRT,298.7,2.8,N
29.80426,32.09178,309.8,0.42,0.45,2019-07-06,00:00,N,nominal,1.0NRT,296.9,1.3,N
30.82483,26.47121,317.1,0.39,0.36,2019-07-06,00:00,N,nominal,1.0NRT,294.5,0.9,N
30.67161,26.36995,330.6,0.39,0.36,2019-07-06,00:00,N,nominal,1.0NRT,295.7,6.1,N
29.74304,31.48116,309.8,0.39,0.44,2019-07-06,00:00,N,nominal,1.0NRT,293.4,0.7,N
30.53418,26.08247,341.2,0.38,0.36,2019-07-06,00:00,N,nominal,1.0NRT,298.9,9.9,N
30.53292,26.09043,331.2,0.38,0.36,2019-07-06,00:00,N,nominal,1.0NRT,296.1,4.4,N
23.97672,32.88521,312.7,0.61,0.53,2019-07-06,00:00,N,nominal,1.0NRT,297.6,3.1,N
23.98156,32.88644,323.3,0.61,0.53,2019-07-06,00:00,N,nominal,1.0NRT,298.2,4.8,N
23.97882,32.88638,335.7,0.61,0.53,2019-07-06,00:00,N,nominal,1.0NRT,298.7,7.3,N
