latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
52.54163,39.60124,297,0.4,0.44,2019-06-14,00:06,N,nominal,1.0NRT,281.1,0.6,N
52.53235,39.62118,299.8,0.4,0.44,2019-06-14,00:06,N,nominal,1.0NRT,280,1.5,N
50.71758,46.04437,321.7,0.4,0.6,2019-06-14,00:06,N,nominal,1.0NRT,280.2,1.8,N
50.74817,45.4517,329.2,0.38,0.59,2019-06-14,00:06,N,nominal,1.0NRT,278.9,2.1,N
53.44238,34.41785,328.2,0.41,0.37,2019-06-14,00:06,N,nominal,1.0NRT,289.3,3.5,N
50.91022,44.53275,301.1,0.35,0.56,2019-06-14,00:06,N,nominal,1.0NRT,279.5,0.6,N
53.30576,34.33942,315.6,0.41,0.37,2019-06-14,00:06,N,nominal,1.0NRT,284,1.2,N
51.36282,42.52744,337,0.56,0.51,2019-06-14,00:06,N,nominal,1.0NRT,286.7,10.9,N
53.39639,32.01281,300.1,0.39,0.36,2019-06-14,00:06,N,nominal,1.0NRT,288.9,0.7,N
53.39314,32.0113,307.7,0.39,0.36,2019-06-14,00:06,N,nominal,1.0NRT,290.3,0.7,N
49.99919,45.58597,297,0.41,0.6,2019-06-14,00:06,N,nominal,1.0NRT,280.5,0.3,N
53.02771,32.35817,306.4,0.39,0.36,2019-06-14,00:06,N,nominal,1.0NRT,288.1,1.1,N
50.8082,42.07536,299,0.56,0.51,2019-06-14,00:06,N,nominal,1.0NRT,279.5,1,N
50.8068,42.0764,315.1,0.56,0.51,2019-06-14,00:06,N,nominal,1.0NRT,283.5,2.1,N
50.80241,42.07333,298.9,0.56,0.51,2019-06-14,00:06,N,nominal,1.0NRT,281.1,1.2,N
52.6036,33.88267,302.8,0.41,0.37,2019-06-14,00:06,N,nominal,1.0NRT,286.1,0.4,N
49.64599,45.38631,304.2,0.41,0.61,2019-06-14,00:06,N,nominal,1.0NRT,282.5,0.6,N
49.64089,45.38245,302.5,0.41,0.61,2019-06-14,00:06,N,nominal,1.0NRT,282.2,0.6,N
52.80525,32.2221,305.6,0.39,0.36,2019-06-14,00:06,N,nominal,1.0NRT,289.2,0.7,N
52.80428,32.22775,299.5,0.39,0.36,2019-06-14,00:06,N,nominal,1.0NRT,288.6,0.7,N
49.62049,45.36707,296.7,0.41,0.61,2019-06-14,00:06,N,nominal,1.0NRT,283.3,0.4,N
49.6221,45.36806,297.7,0.41,0.61,2019-06-14,00:06,N,nominal,1.0NRT,282.6,0.3,N
50.09374,43.23927,304.4,0.33,0.55,2019-06-14,00:06,N,nominal,1.0NRT,286.4,1,N
50.00343,43.14791,303.3,0.33,0.55,2019-06-14,00:06,N,nominal,1.0NRT,282.8,1.2,N
50.00216,43.1523,296.9,0.33,0.55,2019-06-14,00:06,N,nominal,1.0NRT,280.4,0.7,N
52.85408,29.99696,304.7,0.39,0.36,2019-06-14,00:06,N,nominal,1.0NRT,293.2,0.8,N
52.84841,29.98861,312.2,0.39,0.36,2019-06-14,00:06,N,nominal,1.0NRT,291.4,1.1,N
52.84515,29.98727,304.9,0.39,0.36,2019-06-14,00:06,N,nominal,1.0NRT,290.9,1,N
51.25789,37.76203,323.6,0.56,0.43,2019-06-14,00:06,N,nominal,1.0NRT,289.1,3.4,N
51.13921,37.93153,335.7,0.57,0.43,2019-06-14,00:06,N,nominal,1.0NRT,286.2,6.7,N
50.37792,39.63378,300,0.46,0.47,2019-06-14,00:06,N,nominal,1.0NRT,284.7,1,N
46.92178,49.91574,308.6,0.77,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.8,3.4,N
46.91819,49.925,314.8,0.77,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.9,2.8,N
46.9146,49.93427,312.4,0.77,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.7,2.8,N
50.14998,39.68723,302.1,0.47,0.48,2019-06-14,00:06,N,nominal,1.0NRT,285.5,0.8,N
46.92063,49.93352,295.9,0.77,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.5,2.3,N
46.92138,49.9097,296.3,0.77,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.6,2.6,N
46.91783,49.91899,318.8,0.77,0.77,2019-06-14,00:06,N,nominal,1.0NRT,284,2.3,N
46.91428,49.9283,309.9,0.77,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.1,2.3,N
46.91073,49.93757,298.6,0.77,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283,1.6,N
46.91503,49.90446,297.6,0.77,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.1,2.2,N
46.91222,49.88998,320.6,0.77,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.8,2.2,N
46.89447,49.93639,298.9,0.77,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.4,1,N
46.90589,49.88475,301.4,0.77,0.77,2019-06-14,00:06,N,nominal,1.0NRT,279.8,0.7,N
46.88833,49.82177,305.9,0.76,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.3,1.6,N
46.85633,49.90501,311.5,0.77,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.6,2.9,N
46.882,49.81657,297.5,0.76,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.8,1.5,N
46.84996,49.89982,316.6,0.77,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.9,3.4,N
46.87284,49.79704,296.6,0.76,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.8,1,N
46.90864,49.68225,306.3,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.7,2.7,N
46.90515,49.69133,302.9,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.6,2,N
46.90232,49.67712,316.3,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,284.1,4.7,N
46.89883,49.6862,312.2,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.8,3.2,N
46.89599,49.67199,315,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,284,4.7,N
46.89251,49.68106,305.3,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.7,3.2,N
46.88546,49.81876,304.2,0.76,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.5,1.9,N
46.85378,49.9024,319.8,0.77,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.9,5,N
46.87915,49.81351,299.2,0.76,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.4,2.4,N
46.84742,49.89717,299.9,0.77,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283,1.7,N
46.90819,49.69291,296.3,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.3,2.2,N
46.90533,49.67863,305,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.9,2.2,N
46.90189,49.68774,317.8,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,284.4,2.2,N
46.89902,49.67345,308.1,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,284,2.9,N
46.89558,49.68256,316.4,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,284.2,2.9,N
46.89272,49.66829,309.6,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.7,2.9,N
46.88927,49.6774,312.6,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,284.1,2.9,N
46.8864,49.66315,308.1,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,284.4,1.8,N
46.88296,49.67222,304.2,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.6,1.8,N
46.8801,49.65798,302,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,284,1.8,N
46.88757,49.61651,296.4,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,284,0.9,N
46.87033,49.66193,303.6,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.6,2.3,N
46.88127,49.61136,305.7,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.4,0.9,N
46.86401,49.65677,318.1,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.9,2.3,N
46.87497,49.60622,296,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.7,0.7,N
46.8577,49.65161,297.4,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,282.9,1.1,N
46.86866,49.60109,302.1,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.8,0.7,N
46.86522,49.61015,297.9,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.4,0.7,N
46.85138,49.64648,298.9,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.4,1.1,N
46.86235,49.59597,310.6,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.7,1.3,N
46.84506,49.64134,300,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,281.8,1.8,N
46.85604,49.59085,300.8,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.5,1.3,N
48.49644,44.87208,298,0.43,0.62,2019-06-14,00:06,N,nominal,1.0NRT,282.5,0.7,N
46.84972,49.58576,307.4,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.8,1.6,N
46.84627,49.5948,304,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.6,1.6,N
46.83995,49.58972,321.4,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,284.2,1.6,N
46.8434,49.58067,295.4,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.3,1.6,N
46.83363,49.5846,322.2,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,284.5,3.4,N
46.84055,49.56651,295.9,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.8,1.6,N
46.83709,49.57556,297.3,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.4,3.4,N
46.82731,49.57951,325.8,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,284.1,3.4,N
46.83424,49.56141,311,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,283.8,1.6,N
46.82792,49.55633,315.8,0.75,0.77,2019-06-14,00:06,N,nominal,1.0NRT,284.5,5,N
