latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
68.89377,135.37416,328.2,0.34,0.56,2019-07-08,00:42,N,nominal,1.0NRT,290.8,3.4,D
63.94387,168.30495,334.9,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,291.4,4.8,D
63.94538,168.3127,338.7,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,291.5,4.8,D
63.9469,168.32048,328.7,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,289.4,3.3,D
63.94071,168.30811,347.1,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,305,44.8,D
63.94222,168.31587,355.1,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,302.3,44.8,D
63.94524,168.33141,343,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,293.5,5,D
63.90358,168.52042,335.7,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,293.1,4.5,D
69.29024,137.90802,330.8,0.6,0.53,2019-07-08,00:42,N,nominal,1.0NRT,291.8,7.9,D
68.9717,135.25554,367,0.34,0.56,2019-07-08,00:42,N,high,1.0NRT,294.3,9.5,D
68.96905,135.25031,367,0.34,0.56,2019-07-08,00:42,N,high,1.0NRT,295,5.5,D
68.96644,135.24518,342.5,0.34,0.56,2019-07-08,00:42,N,nominal,1.0NRT,292.9,5.5,D
68.9744,135.26086,367,0.34,0.56,2019-07-08,00:42,N,low,1.0NRT,291.3,9.5,D
68.63378,134.5121,330.1,0.37,0.58,2019-07-08,00:42,N,nominal,1.0NRT,291.6,5.3,D
67.26166,131.88031,328.9,0.48,0.65,2019-07-08,00:42,N,nominal,1.0NRT,287.8,6.6,D
67.26557,131.86813,347.5,0.48,0.65,2019-07-08,00:42,N,nominal,1.0NRT,287.8,10.3,D
69.06171,135.05412,326,0.34,0.56,2019-07-08,00:42,N,nominal,1.0NRT,291.4,22.3,D
69.05892,135.04865,356.2,0.34,0.56,2019-07-08,00:42,N,nominal,1.0NRT,306.3,22.3,D
69.05605,135.043,336.8,0.34,0.56,2019-07-08,00:42,N,nominal,1.0NRT,291,8.4,D
69.05318,135.03738,332.5,0.34,0.56,2019-07-08,00:42,N,nominal,1.0NRT,291.4,8.4,D
69.00996,134.95273,335.8,0.34,0.56,2019-07-08,00:42,N,nominal,1.0NRT,292.6,2.4,D
69.00764,134.94821,326.4,0.34,0.56,2019-07-08,00:42,N,nominal,1.0NRT,292.2,2.4,D
69.00529,134.9436,334.6,0.34,0.56,2019-07-08,00:42,N,nominal,1.0NRT,292.6,2.6,D
69.00285,134.93884,330.7,0.34,0.56,2019-07-08,00:42,N,nominal,1.0NRT,291.1,2.6,D
68.5775,134.12819,333.1,0.37,0.58,2019-07-08,00:42,N,nominal,1.0NRT,290.2,4.6,D
68.57467,134.12294,329.3,0.37,0.58,2019-07-08,00:42,N,nominal,1.0NRT,290.9,4.1,D
68.54706,134.05353,333.2,0.38,0.58,2019-07-08,00:42,N,nominal,1.0NRT,294.3,6.7,D
68.54379,134.04745,329.7,0.38,0.59,2019-07-08,00:42,N,nominal,1.0NRT,294.1,5.9,D
68.54362,134.02905,330.5,0.38,0.59,2019-07-08,00:42,N,nominal,1.0NRT,292.2,5.9,D
68.54071,134.02362,351.5,0.38,0.59,2019-07-08,00:42,N,nominal,1.0NRT,292.4,5.8,D
68.60062,134.11697,367,0.37,0.58,2019-07-08,00:42,N,high,1.0NRT,297.4,9.4,D
69.02649,134.93115,329.8,0.34,0.56,2019-07-08,00:42,N,nominal,1.0NRT,291.6,3,D
69.02382,134.92592,336.5,0.34,0.56,2019-07-08,00:42,N,nominal,1.0NRT,293.5,3.3,D
68.54661,134.01645,337.2,0.38,0.59,2019-07-08,00:42,N,nominal,1.0NRT,289.3,7.1,D
68.54371,134.01108,345.4,0.38,0.59,2019-07-08,00:42,N,nominal,1.0NRT,288.8,5.6,D
68.6037,134.10461,367,0.37,0.58,2019-07-08,00:42,N,high,1.0NRT,291.1,9.4,D
68.6066,134.11005,341.9,0.37,0.58,2019-07-08,00:42,N,nominal,1.0NRT,285.1,16.9,D
68.54981,133.98616,334.3,0.38,0.59,2019-07-08,00:42,N,nominal,1.0NRT,292.2,6,D
68.5471,133.98109,338.5,0.38,0.59,2019-07-08,00:42,N,nominal,1.0NRT,293.5,6,D
69.08369,134.98962,367,0.34,0.56,2019-07-08,00:42,N,high,1.0NRT,301,8.5,D
69.0811,134.98453,327.7,0.34,0.56,2019-07-08,00:42,N,nominal,1.0NRT,294.6,8.5,D
68.54724,133.96323,333.3,0.38,0.59,2019-07-08,00:42,N,nominal,1.0NRT,289.2,6.1,D
68.54002,133.89537,333.4,0.38,0.59,2019-07-08,00:42,N,nominal,1.0NRT,285,4.8,D
69.11595,134.85103,329.5,0.34,0.56,2019-07-08,00:42,N,nominal,1.0NRT,291.6,2.5,D
69.2103,134.38667,326.4,0.34,0.56,2019-07-08,00:42,N,nominal,1.0NRT,295.3,2.6,D
68.28681,132.38728,335.6,0.41,0.61,2019-07-08,00:42,N,nominal,1.0NRT,290.6,3.5,D
69.38532,134.36386,333.3,0.33,0.56,2019-07-08,00:42,N,nominal,1.0NRT,292.9,2.8,D
69.38276,134.35881,339.4,0.33,0.56,2019-07-08,00:42,N,nominal,1.0NRT,293.4,2.8,D
69.3868,134.36143,335.6,0.33,0.56,2019-07-08,00:42,N,nominal,1.0NRT,293,3.9,D
69.38424,134.35646,330.8,0.33,0.56,2019-07-08,00:42,N,nominal,1.0NRT,291.9,3.8,D
68.5852,132.75209,353,0.39,0.59,2019-07-08,00:42,N,nominal,1.0NRT,291.1,4.3,D
68.582,132.74643,330.1,0.39,0.59,2019-07-08,00:42,N,nominal,1.0NRT,289.2,4.3,D
64.00633,168.33528,347.3,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,298.1,8.5,D
64.01248,168.34764,332.8,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,297.2,4,D
64.01099,168.33989,344.5,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,296.8,4.3,D
64.00949,168.33212,341.1,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,292.2,4.3,D
65.35381,170.72659,346.9,0.38,0.36,2019-07-08,00:42,N,nominal,1.0NRT,306.2,23.6,D
65.35252,170.71877,352.6,0.38,0.36,2019-07-08,00:42,N,nominal,1.0NRT,311.7,23.6,D
65.35693,170.72363,341.2,0.38,0.36,2019-07-08,00:42,N,nominal,1.0NRT,300.5,24.9,D
65.35564,170.71581,351.9,0.38,0.36,2019-07-08,00:42,N,nominal,1.0NRT,305.6,24.9,D
65.52883,170.53528,344.8,0.38,0.36,2019-07-08,00:42,N,nominal,1.0NRT,305.3,31.7,D
69.34551,140.72696,367,0.54,0.51,2019-07-08,00:42,N,high,1.0NRT,299.7,15,D
69.34931,140.73625,350.5,0.54,0.51,2019-07-08,00:42,N,nominal,1.0NRT,298.3,15,D
69.34168,140.71764,341,0.54,0.51,2019-07-08,00:42,N,nominal,1.0NRT,296.5,6.7,D
69.33783,140.70819,343.4,0.54,0.51,2019-07-08,00:42,N,nominal,1.0NRT,294.8,6.7,D
69.3562,140.73537,339.9,0.54,0.51,2019-07-08,00:42,N,nominal,1.0NRT,295.1,10.2,D
64.00765,168.36168,334,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,298.4,5.3,D
63.99551,168.31821,353.2,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,296.3,7.3,D
63.99701,168.326,342.4,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,296.9,5.3,D
64.00299,168.35706,333.1,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,296.6,3.9,D
63.98933,168.30579,348.2,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,293.5,5,D
63.99083,168.31357,350.1,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,294.4,7.3,D
63.99234,168.32135,335.3,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,299.9,7.3,D
63.98317,168.29341,339.7,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,292.2,16,D
63.98467,168.30119,345.7,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,294.2,7.2,D
63.98768,168.31673,335.2,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,296.5,9.5,D
63.98917,168.32449,353.6,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,302.9,9.5,D
63.97851,168.28883,353.8,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,302.5,16,D
63.98001,168.29659,343.4,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,295.7,16,D
63.97384,168.28424,327.1,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,292.1,14.9,D
63.97535,168.29199,367,0.41,0.37,2019-07-08,00:42,N,high,1.0NRT,300.4,13.1,D
63.97068,168.28741,356.3,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,302.1,14.9,D
63.97219,168.29518,335,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,296.9,13.1,D
63.96753,168.29059,351.6,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,299.8,11.6,D
63.96902,168.29834,348.8,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,298.8,10.6,D
63.96286,168.28598,350.7,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,295.5,11.6,D
63.96437,168.29375,354,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,300.2,11.6,D
63.95818,168.28136,348.4,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,290.9,16.9,D
63.95969,168.28912,341.2,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,297.6,23.8,D
63.9612,168.29689,347.2,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,300.3,23.8,D
63.96269,168.30463,351.4,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,302.6,13.6,D
63.95502,168.28448,345.6,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,299.1,16.9,D
63.95652,168.29224,343.1,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,312,23.8,D
63.95803,168.30005,355,0.41,0.37,2019-07-08,00:42,N,nominal,1.0NRT,302.7,23.8,D
68.35556,135.65381,327.4,0.37,0.58,2019-07-08,00:42,N,nominal,1.0NRT,291.5,7.1,D
68.36979,135.66362,349.3,0.37,0.58,2019-07-08,00:42,N,nominal,1.0NRT,290.3,83.5,D
68.36407,135.65237,351.8,0.37,0.58,2019-07-08,00:42,N,nominal,1.0NRT,292.1,40.9,D
67.88442,134.51979,332.1,0.41,0.6,2019-07-08,00:42,N,nominal,1.0NRT,290.3,6.1,D
67.88153,134.5145,335.7,0.41,0.6,2019-07-08,00:42,N,nominal,1.0NRT,291.7,6.6,D
68.43403,135.47011,325.9,0.37,0.58,2019-07-08,00:42,N,nominal,1.0NRT,288,4.3,D
68.42339,135.09724,329,0.37,0.58,2019-07-08,00:42,N,nominal,1.0NRT,289.2,6.2,D
68.42056,135.0918,334.2,0.37,0.58,2019-07-08,00:42,N,nominal,1.0NRT,291.3,5.5,D
68.44938,135.09297,328.7,0.37,0.58,2019-07-08,00:42,N,nominal,1.0NRT,286.5,3.8,D
69.30434,136.81055,344.3,0.62,0.54,2019-07-08,00:42,N,nominal,1.0NRT,296.1,14.5,D
68.43603,135.04906,329.7,0.37,0.58,2019-07-08,00:42,N,nominal,1.0NRT,286.9,6.7,D
68.4332,135.04361,334,0.37,0.58,2019-07-08,00:42,N,nominal,1.0NRT,287.9,5.3,D
69.31659,136.81879,367,0.62,0.54,2019-07-08,00:42,N,high,1.0NRT,299.8,40.5,D
69.31237,136.80975,350,0.62,0.54,2019-07-08,00:42,N,nominal,1.0NRT,296,14.5,D
69.29037,136.76286,345.8,0.63,0.54,2019-07-08,00:42,N,nominal,1.0NRT,296.4,7.5,D
69.29764,136.76047,332.2,0.63,0.54,2019-07-08,00:42,N,nominal,1.0NRT,290.4,7.5,D
69.29327,136.75114,332.1,0.63,0.54,2019-07-08,00:42,N,nominal,1.0NRT,290.9,7.5,D
69.33776,136.79247,333.5,0.62,0.54,2019-07-08,00:42,N,nominal,1.0NRT,291.2,4.4,D
69.34087,136.78119,335.6,0.62,0.54,2019-07-08,00:42,N,nominal,1.0NRT,291.6,4.4,D
69.30853,136.81821,331,0.62,0.54,2019-07-08,00:42,N,nominal,1.0NRT,294.1,8.9,D
69.30393,136.80856,341.9,0.62,0.54,2019-07-08,00:42,N,nominal,1.0NRT,296.2,8.9,D
69.31626,136.81668,367,0.62,0.54,2019-07-08,00:42,N,high,1.0NRT,299.4,19.6,D
69.32044,136.82547,333.4,0.62,0.54,2019-07-08,00:42,N,nominal,1.0NRT,293.7,19.6,D
69.31198,136.80766,345.2,0.62,0.54,2019-07-08,00:42,N,nominal,1.0NRT,295.3,8.9,D
69.28982,136.76114,342.4,0.63,0.54,2019-07-08,00:42,N,nominal,1.0NRT,296.4,11.9,D
69.29714,136.75871,334.3,0.63,0.54,2019-07-08,00:42,N,nominal,1.0NRT,290.5,4.8,D
69.29275,136.74948,330.6,0.63,0.54,2019-07-08,00:42,N,nominal,1.0NRT,290.7,4.8,D
69.33743,136.79005,333.6,0.62,0.54,2019-07-08,00:42,N,nominal,1.0NRT,290.9,4.2,D
69.34056,136.77885,336.6,0.62,0.54,2019-07-08,00:42,N,nominal,1.0NRT,291.6,7.6,D
68.91097,135.87715,367,0.34,0.56,2019-07-08,00:42,N,high,1.0NRT,299.7,11,D
68.90863,135.87242,367,0.34,0.56,2019-07-08,00:42,N,high,1.0NRT,297.6,9.7,D
69.33926,136.7583,343.8,0.62,0.54,2019-07-08,00:42,N,nominal,1.0NRT,292.5,9.6,D
68.91339,135.88199,341.4,0.34,0.56,2019-07-08,00:42,N,nominal,1.0NRT,293.7,11,D
68.90627,135.86769,352.5,0.34,0.56,2019-07-08,00:42,N,nominal,1.0NRT,297.6,9.7,D
69.35242,140.72609,339.3,0.54,0.51,2019-07-08,00:42,N,nominal,1.0NRT,295.6,10,D
69.34479,140.70744,343.5,0.54,0.51,2019-07-08,00:42,N,nominal,1.0NRT,295.7,12.8,D
69.34562,140.73769,335.1,0.54,0.51,2019-07-08,00:42,N,nominal,1.0NRT,295.8,10.8,D
69.35256,140.73677,367,0.54,0.51,2019-07-08,00:42,N,high,1.0NRT,298.1,16.4,D
69.34875,140.72757,367,0.54,0.51,2019-07-08,00:42,N,high,1.0NRT,298.5,10.8,D
69.34491,140.71834,353.1,0.54,0.51,2019-07-08,00:42,N,nominal,1.0NRT,296.4,10.8,D
69.34103,140.709,347.1,0.54,0.51,2019-07-08,00:42,N,nominal,1.0NRT,295.8,12.4,D
69.35567,140.72661,341.1,0.54,0.51,2019-07-08,00:42,N,nominal,1.0NRT,295.2,6.4,D
69.34415,140.69885,342.8,0.54,0.51,2019-07-08,00:42,N,nominal,1.0NRT,294.9,6.4,D
69.37809,140.67474,326.1,0.54,0.51,2019-07-08,00:42,N,nominal,1.0NRT,292.2,2.7,D
69.3812,140.66455,325.6,0.54,0.51,2019-07-08,00:42,N,nominal,1.0NRT,292.5,2.7,D
69.38429,140.65436,349.7,0.54,0.51,2019-07-08,00:42,N,nominal,1.0NRT,299.1,20.5,D
69.38052,140.64523,335.3,0.54,0.51,2019-07-08,00:42,N,nominal,1.0NRT,290.8,20.5,D
67.74107,137.02869,367,0.38,0.59,2019-07-08,00:42,N,high,1.0NRT,295.2,5,D
69.38741,140.64423,353.4,0.54,0.51,2019-07-08,00:42,N,nominal,1.0NRT,297,20.5,D
67.74389,137.03432,329.1,0.38,0.59,2019-07-08,00:42,N,nominal,1.0NRT,291,6.9,D
67.73825,137.02307,331.1,0.38,0.59,2019-07-08,00:42,N,nominal,1.0NRT,293.6,5,D
69.40938,140.67982,340.1,0.54,0.51,2019-07-08,00:42,N,nominal,1.0NRT,296.4,6.5,D
69.3829,140.6156,333.1,0.54,0.51,2019-07-08,00:42,N,nominal,1.0NRT,293.5,4.8,D
67.74442,137.0172,353.6,0.38,0.59,2019-07-08,00:42,N,nominal,1.0NRT,295.4,7.9,D
69.41617,140.67863,327.6,0.54,0.51,2019-07-08,00:42,N,nominal,1.0NRT,294,6.5,D
67.75066,137.01144,344.4,0.38,0.59,2019-07-08,00:42,N,nominal,1.0NRT,291.9,9.7,D
67.74787,137.00589,353.4,0.38,0.59,2019-07-08,00:42,N,nominal,1.0NRT,293.2,7.9,D
67.75695,137.00584,367,0.38,0.59,2019-07-08,00:42,N,high,1.0NRT,295.2,9,D
67.73711,136.96625,367,0.38,0.59,2019-07-08,00:42,N,high,1.0NRT,297,5.6,D
69.41927,140.66847,330.1,0.54,0.51,2019-07-08,00:42,N,nominal,1.0NRT,294.2,4.2,D
67.7542,137.00035,342.4,0.38,0.59,2019-07-08,00:42,N,nominal,1.0NRT,293.6,9,D
67.75139,136.99474,325.2,0.38,0.59,2019-07-08,00:42,N,nominal,1.0NRT,294.3,5.6,D
67.74559,136.98314,327.4,0.38,0.59,2019-07-08,00:42,N,nominal,1.0NRT,292.5,4.2,D
67.74275,136.97749,344.9,0.38,0.59,2019-07-08,00:42,N,nominal,1.0NRT,293.4,4.2,D
