latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
56.62261,161.28551,332.4,0.65,0.73,2019-07-26,00:00,N,nominal,1.0NRT,283.4,8.1,D
56.62814,161.29825,331.3,0.65,0.73,2019-07-26,00:00,N,nominal,1.0NRT,291.7,9,D
67.7864,77.01467,339.7,0.46,0.64,2019-07-26,00:12,N,nominal,1.0NRT,281.4,4,D
66.20649,77.24316,350.8,0.58,0.7,2019-07-26,00:12,N,nominal,1.0NRT,280.9,12.6,D
65.90385,77.25255,356,0.6,0.71,2019-07-26,00:12,N,nominal,1.0NRT,281.1,9.8,D
65.90498,77.25371,353.1,0.6,0.71,2019-07-26,00:12,N,nominal,1.0NRT,281.6,6.9,D
65.90166,77.23956,351,0.6,0.71,2019-07-26,00:12,N,nominal,1.0NRT,279.9,6.9,D
69.37145,88.12777,345.5,0.49,0.65,2019-07-26,00:12,N,nominal,1.0NRT,282.7,21,D
69.36943,88.11145,367,0.49,0.65,2019-07-26,00:12,N,low,1.0NRT,285,21,D
67.31818,83.14923,348.6,0.59,0.7,2019-07-26,00:12,N,nominal,1.0NRT,281.8,5.1,D
67.31536,83.1338,346.5,0.59,0.7,2019-07-26,00:12,N,nominal,1.0NRT,279.8,6,D
67.31831,83.14812,354.4,0.59,0.7,2019-07-26,00:12,N,nominal,1.0NRT,282.2,6.9,D
67.31552,83.13267,338,0.59,0.7,2019-07-26,00:12,N,nominal,1.0NRT,279.8,4.8,D
68.52451,79.96517,354.4,0.46,0.63,2019-07-26,00:12,N,nominal,1.0NRT,284.6,18.4,D
68.52554,79.94536,343.6,0.46,0.63,2019-07-26,00:12,N,nominal,1.0NRT,280.1,36.8,D
67.16087,80.34767,339.1,0.56,0.69,2019-07-26,00:12,N,nominal,1.0NRT,280.7,5,D
67.15865,80.33939,340.9,0.56,0.69,2019-07-26,00:12,N,nominal,1.0NRT,280.8,5,D
67.30215,79.05404,354.2,0.53,0.67,2019-07-26,00:12,N,nominal,1.0NRT,281.7,10.5,D
59.13179,37.79649,327.4,0.46,0.39,2019-07-26,00:18,N,nominal,1.0NRT,286,3.7,N
59.12841,37.79373,315.9,0.46,0.39,2019-07-26,00:18,N,nominal,1.0NRT,284.9,2.5,N
60.08157,30.99273,300.6,0.39,0.36,2019-07-26,00:18,N,nominal,1.0NRT,284,0.2,N
59.52889,34.14348,309.5,0.4,0.37,2019-07-26,00:18,N,nominal,1.0NRT,270.1,1.6,N
59.52082,34.16806,298.4,0.4,0.37,2019-07-26,00:18,N,nominal,1.0NRT,275.4,0.7,N
60.00844,30.44876,297.5,0.39,0.36,2019-07-26,00:18,N,nominal,1.0NRT,285.8,0.3,N
59.9104,30.61126,310.9,0.39,0.36,2019-07-26,00:18,N,nominal,1.0NRT,285.1,0.9,N
59.90866,30.61141,295.9,0.39,0.36,2019-07-26,00:18,N,nominal,1.0NRT,284.8,0.2,N
59.80038,30.54641,297.9,0.39,0.36,2019-07-26,00:18,N,nominal,1.0NRT,285.9,0.3,N
56.08928,44.18264,298.3,0.59,0.53,2019-07-26,00:18,N,nominal,1.0NRT,284.7,0.5,N
56.95676,40.938,298.3,0.43,0.46,2019-07-26,00:18,N,nominal,1.0NRT,284.1,0.4,N
59.38401,28.46468,311.1,0.4,0.37,2019-07-26,00:18,N,nominal,1.0NRT,286.9,0.9,N
59.49544,26.53084,304.3,0.43,0.38,2019-07-26,00:18,N,nominal,1.0NRT,287.2,1,N
54.44406,45.86993,295.4,0.38,0.59,2019-07-26,00:18,N,nominal,1.0NRT,271.5,0.9,N
52.2841,51.44028,298.4,0.72,0.75,2019-07-26,00:18,N,nominal,1.0NRT,284.3,0.9,N
57.46469,29.62612,304.4,0.38,0.36,2019-07-26,00:18,N,nominal,1.0NRT,284.7,0.9,N
55.90902,26.45225,312.1,0.4,0.37,2019-07-26,00:18,N,nominal,1.0NRT,280.4,0.9,N
53.44384,34.41433,300.3,0.49,0.41,2019-07-26,00:18,N,nominal,1.0NRT,284.5,2.3,N
53.4423,34.42142,319.6,0.49,0.41,2019-07-26,00:18,N,nominal,1.0NRT,287.1,2.2,N
53.67261,31.82564,295.1,0.42,0.38,2019-07-26,00:18,N,nominal,1.0NRT,284.4,1,N
53.39382,32.01527,305,0.43,0.38,2019-07-26,00:18,N,nominal,1.0NRT,286,0.8,N
52.80418,32.22091,300.1,0.44,0.38,2019-07-26,00:18,N,nominal,1.0NRT,283.4,1.1,N
52.80292,32.22723,303.4,0.44,0.38,2019-07-26,00:18,N,nominal,1.0NRT,282.5,0.8,N
50.87308,34.90046,296,0.39,0.44,2019-07-26,00:18,N,nominal,1.0NRT,278,0.7,N
51.8937,29.34306,300.4,0.4,0.37,2019-07-26,00:18,N,nominal,1.0NRT,284.8,0.6,N
51.89042,29.34153,301.1,0.4,0.37,2019-07-26,00:18,N,nominal,1.0NRT,285,0.7,N
51.88715,29.34002,305.6,0.4,0.37,2019-07-26,00:18,N,nominal,1.0NRT,284.8,0.7,N
48.4607,38.7739,321.7,0.33,0.55,2019-07-26,00:18,N,nominal,1.0NRT,269,1.6,N
50.54481,26.26136,300.8,0.38,0.36,2019-07-26,00:18,N,nominal,1.0NRT,288.1,0.9,N
49.16076,33.47588,307.8,0.57,0.43,2019-07-26,00:18,N,nominal,1.0NRT,284.4,1.3,N
48.53067,34.64632,313.2,0.44,0.46,2019-07-26,00:18,N,nominal,1.0NRT,282.8,2.7,N
48.51994,34.63401,298,0.44,0.46,2019-07-26,00:18,N,nominal,1.0NRT,284.5,1.6,N
48.47039,34.63098,297.7,0.44,0.46,2019-07-26,00:18,N,nominal,1.0NRT,280.2,1,N
48.39086,33.48709,298.1,0.39,0.44,2019-07-26,00:18,N,nominal,1.0NRT,285.2,1,N
48.39064,33.49031,299,0.4,0.44,2019-07-26,00:18,N,nominal,1.0NRT,285.7,0.6,N
47.8773,35.18878,317.1,0.48,0.48,2019-07-26,00:18,N,nominal,1.0NRT,281.9,2.7,N
47.21222,37.56143,298.6,0.63,0.54,2019-07-26,00:18,N,nominal,1.0NRT,284.5,1,N
47.20754,37.5586,313.4,0.63,0.54,2019-07-26,00:18,N,nominal,1.0NRT,285.4,1,N
47.17503,37.55769,298.7,0.63,0.54,2019-07-26,00:18,N,nominal,1.0NRT,285,1.1,N
47.16342,37.56012,306.9,0.63,0.54,2019-07-26,00:18,N,nominal,1.0NRT,285.2,2.1,N
47.15871,37.55741,295.7,0.63,0.54,2019-07-26,00:18,N,nominal,1.0NRT,284.7,1.6,N
47.15653,37.56521,313.8,0.63,0.54,2019-07-26,00:18,N,nominal,1.0NRT,285.9,3.2,N
47.16055,37.53119,295.9,0.63,0.54,2019-07-26,00:18,N,nominal,1.0NRT,285,0.8,N
47.13224,37.63247,298.2,0.32,0.54,2019-07-26,00:18,N,nominal,1.0NRT,285.6,0.6,N
47.15588,37.52834,322,0.63,0.54,2019-07-26,00:18,N,nominal,1.0NRT,284,2.6,N
47.15363,37.53642,298,0.63,0.54,2019-07-26,00:18,N,nominal,1.0NRT,284.6,2.6,N
47.1405,37.58339,299.5,0.63,0.54,2019-07-26,00:18,N,nominal,1.0NRT,286.9,2,N
47.09852,37.59601,304.1,0.64,0.54,2019-07-26,00:18,N,nominal,1.0NRT,285.2,2.1,N
47.097,37.60489,301.6,0.32,0.54,2019-07-26,00:18,N,nominal,1.0NRT,285.9,1,N
47.09591,37.60885,300.9,0.32,0.54,2019-07-26,00:18,N,nominal,1.0NRT,285.9,1,N
47.09446,37.59423,319.4,0.32,0.54,2019-07-26,00:18,N,nominal,1.0NRT,285.5,2,N
47.09336,37.59823,316.9,0.32,0.54,2019-07-26,00:18,N,nominal,1.0NRT,285.6,2,N
47.09225,37.60224,317.4,0.32,0.54,2019-07-26,00:18,N,nominal,1.0NRT,286.2,1,N
48.97873,29.42665,330.7,0.43,0.38,2019-07-26,00:18,N,nominal,1.0NRT,286.7,5.8,N
47.3863,35.50269,300.8,0.51,0.49,2019-07-26,00:18,N,nominal,1.0NRT,283.7,1.4,N
48.09461,32.52797,297.9,0.55,0.43,2019-07-26,00:18,N,nominal,1.0NRT,283.6,0.7,N
47.88404,33.44887,315.4,0.4,0.45,2019-07-26,00:18,N,nominal,1.0NRT,287.6,2,N
47.882,33.40131,298.2,0.4,0.44,2019-07-26,00:18,N,nominal,1.0NRT,286.9,0.8,N
47.87108,33.44797,297.7,0.4,0.45,2019-07-26,00:18,N,nominal,1.0NRT,286.1,0.9,N
47.8781,33.39925,299.4,0.4,0.44,2019-07-26,00:18,N,nominal,1.0NRT,287.7,0.8,N
47.87688,33.40443,308.4,0.4,0.44,2019-07-26,00:18,N,nominal,1.0NRT,288.9,1.4,N
47.87567,33.40963,306.6,0.4,0.44,2019-07-26,00:18,N,nominal,1.0NRT,289,1.4,N
