latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
66.78201,146.33775,336.7,0.41,0.45,2019-06-15,01:12,N,nominal,1.0NRT,289.6,4.6,D
66.76853,146.29204,353.3,0.41,0.45,2019-06-15,01:12,N,nominal,1.0NRT,291.2,6.6,D
66.83619,146.5049,367,0.4,0.44,2019-06-15,01:12,N,high,1.0NRT,294.9,6.5,D
66.83839,146.51245,333.5,0.4,0.44,2019-06-15,01:12,N,nominal,1.0NRT,293,3.7,D
66.83399,146.49738,340,0.4,0.44,2019-06-15,01:12,N,nominal,1.0NRT,292.9,6.5,D
66.78312,146.32382,335.3,0.41,0.45,2019-06-15,01:12,N,nominal,1.0NRT,289.6,3.3,D
66.7719,146.28574,343.4,0.41,0.45,2019-06-15,01:12,N,nominal,1.0NRT,289.1,6.6,D
66.76966,146.27815,344.6,0.41,0.45,2019-06-15,01:12,N,nominal,1.0NRT,290.5,10.4,D
66.78866,146.32497,328.5,0.41,0.45,2019-06-15,01:12,N,nominal,1.0NRT,291.4,2.7,D
62.8241,135.80339,325.8,0.52,0.67,2019-06-15,01:12,N,nominal,1.0NRT,287.2,4.4,D
66.7853,146.26042,367,0.41,0.45,2019-06-15,01:12,N,high,1.0NRT,293.5,10.9,D
66.87147,146.55525,342.4,0.4,0.44,2019-06-15,01:12,N,nominal,1.0NRT,292.7,3.7,D
66.87262,146.54146,327.1,0.4,0.44,2019-06-15,01:12,N,nominal,1.0NRT,293.7,1.8,D
66.79089,146.26166,330.8,0.41,0.45,2019-06-15,01:12,N,nominal,1.0NRT,288.5,4.3,D
66.78864,146.25403,340.5,0.41,0.45,2019-06-15,01:12,N,nominal,1.0NRT,290.2,4.3,D
66.79758,146.24895,330.9,0.41,0.45,2019-06-15,01:12,N,nominal,1.0NRT,291.2,3.9,D
66.79533,146.24132,329,0.41,0.45,2019-06-15,01:12,N,nominal,1.0NRT,290.6,3.9,D
66.79869,146.235,344,0.41,0.45,2019-06-15,01:12,N,nominal,1.0NRT,293.2,3.9,D
66.80318,146.21477,351.1,0.41,0.45,2019-06-15,01:12,N,nominal,1.0NRT,296.1,7.2,D
66.80093,146.20712,334.4,0.41,0.45,2019-06-15,01:12,N,nominal,1.0NRT,290.6,7.2,D
66.80878,146.21609,337,0.41,0.45,2019-06-15,01:12,N,nominal,1.0NRT,295.4,7.5,D
66.80654,146.20848,351.8,0.41,0.45,2019-06-15,01:12,N,nominal,1.0NRT,294.7,8.4,D
66.89384,146.49039,328.2,0.4,0.44,2019-06-15,01:12,N,nominal,1.0NRT,292.5,2.7,D
66.89165,146.48283,335,0.4,0.44,2019-06-15,01:12,N,nominal,1.0NRT,293.6,2.7,D
66.81215,146.20981,340.2,0.41,0.45,2019-06-15,01:12,N,nominal,1.0NRT,291.7,7.5,D
66.89717,146.48412,339,0.4,0.44,2019-06-15,01:12,N,nominal,1.0NRT,294.2,4.5,D
66.90051,146.47784,329.3,0.4,0.44,2019-06-15,01:12,N,nominal,1.0NRT,293.4,4.5,D
66.90166,146.46404,340,0.4,0.44,2019-06-15,01:12,N,nominal,1.0NRT,293.7,4.4,D
66.89946,146.45647,334.8,0.4,0.44,2019-06-15,01:12,N,nominal,1.0NRT,293.5,4,D
67.92143,150.25571,325.5,0.48,0.4,2019-06-15,01:12,N,low,1.0NRT,295.5,3.9,D
67.91907,150.24599,337.6,0.48,0.4,2019-06-15,01:12,N,nominal,1.0NRT,294.9,4.3,D
67.85119,149.20097,331.7,0.5,0.41,2019-06-15,01:12,N,nominal,1.0NRT,293.7,2.8,D
67.82027,148.84598,328.8,0.5,0.41,2019-06-15,01:12,N,nominal,1.0NRT,291.6,5.5,D
67.81766,148.83582,331,0.5,0.41,2019-06-15,01:12,N,nominal,1.0NRT,292.7,5.2,D
67.81506,148.82567,351,0.51,0.41,2019-06-15,01:12,N,nominal,1.0NRT,294.9,5.2,D
67.81247,148.81558,335.4,0.51,0.41,2019-06-15,01:12,N,nominal,1.0NRT,293.7,8.4,D
67.82342,148.84029,333.4,0.5,0.41,2019-06-15,01:12,N,nominal,1.0NRT,291.5,5.5,D
67.82082,148.83012,330.4,0.5,0.41,2019-06-15,01:12,N,nominal,1.0NRT,293.2,5.2,D
67.81564,148.80994,338.7,0.51,0.41,2019-06-15,01:12,N,nominal,1.0NRT,295.6,8.4,D
67.83433,148.8649,326.3,0.5,0.41,2019-06-15,01:12,N,nominal,1.0NRT,292,5.8,D
67.82915,148.84468,327.4,0.5,0.41,2019-06-15,01:12,N,nominal,1.0NRT,291.1,2.1,D
67.8188,148.80424,326.7,0.51,0.41,2019-06-15,01:12,N,nominal,1.0NRT,290.4,3.9,D
67.82513,148.79292,325.8,0.51,0.41,2019-06-15,01:12,N,nominal,1.0NRT,290.2,4.4,D
67.8283,148.78728,339.1,0.51,0.41,2019-06-15,01:12,N,nominal,1.0NRT,291.3,4.4,D
