latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
63.04212,165.3562,328.2,0.44,0.46,2019-07-04,00:12,N,nominal,1.0NRT,280.6,5,D
63.03844,165.36128,326.3,0.44,0.46,2019-07-04,00:12,N,nominal,1.0NRT,277.6,4.7,D
64.13645,172.95854,356.4,0.43,0.38,2019-07-04,00:12,N,nominal,1.0NRT,301.6,7.9,D
64.13811,172.96652,339.1,0.43,0.38,2019-07-04,00:12,N,nominal,1.0NRT,296.9,7.9,D
63.04062,165.36893,344.3,0.44,0.46,2019-07-04,00:12,N,nominal,1.0NRT,280.1,4.7,D
64.9576,173.32961,330.5,0.41,0.37,2019-07-04,00:12,N,nominal,1.0NRT,299.7,2.8,D
67.03143,125.81747,325.8,0.68,0.74,2019-07-04,00:18,N,nominal,1.0NRT,284,5,D
67.77056,136.46738,342.2,0.47,0.64,2019-07-04,00:18,N,nominal,1.0NRT,285.3,4.9,D
67.76365,136.47508,341.7,0.47,0.64,2019-07-04,00:18,N,nominal,1.0NRT,285.6,4.9,D
67.76745,136.48103,333.1,0.47,0.64,2019-07-04,00:18,N,nominal,1.0NRT,288.6,4.9,D
67.76677,136.46144,329.3,0.47,0.64,2019-07-04,00:18,N,nominal,1.0NRT,282.9,4.9,D
66.95722,80.771,329.7,0.63,0.72,2019-07-04,00:24,N,nominal,1.0NRT,286.8,5.8,D
68.40858,83.62246,367,0.54,0.68,2019-07-04,00:24,N,high,1.0NRT,298.2,25.3,D
69.3689,88.11381,367,0.51,0.66,2019-07-04,00:24,N,high,1.0NRT,295.8,17.7,D
67.31355,83.13806,328.3,0.63,0.72,2019-07-04,00:24,N,nominal,1.0NRT,288.3,5.4,D
67.2717,83.20061,344.8,0.64,0.72,2019-07-04,00:24,N,nominal,1.0NRT,289.1,5.6,D
67.27409,83.21708,346.8,0.64,0.72,2019-07-04,00:24,N,nominal,1.0NRT,290.6,5.8,D
67.27258,83.20972,367,0.64,0.72,2019-07-04,00:24,N,high,1.0NRT,290.9,10.5,D
68.40746,83.61589,335.7,0.54,0.68,2019-07-04,00:24,N,nominal,1.0NRT,291,4.7,D
67.18105,56.62788,338.6,0.52,0.5,2019-07-04,00:24,N,nominal,1.0NRT,288.6,4.8,D
65.79015,79.04426,347.7,0.71,0.75,2019-07-04,00:24,N,nominal,1.0NRT,286.7,8.7,D
68.40965,83.63223,367,0.54,0.68,2019-07-04,00:24,N,high,1.0NRT,298.5,25.9,D
53.21454,33.74103,324,0.4,0.44,2019-07-04,00:30,N,nominal,1.0NRT,278.3,1.6,N
53.39379,32.01211,298,0.52,0.42,2019-07-04,00:30,N,nominal,1.0NRT,282.9,1.2,N
52.80621,32.22531,301,0.55,0.43,2019-07-04,00:30,N,nominal,1.0NRT,281.6,1.8,N
52.55405,39.61129,310,0.35,0.56,2019-07-04,00:30,N,nominal,1.0NRT,284.6,1.1,N
51.25981,37.76742,313.2,0.32,0.55,2019-07-04,00:30,N,nominal,1.0NRT,288.5,1.2,N
51.25645,37.75953,298.7,0.32,0.55,2019-07-04,00:30,N,nominal,1.0NRT,284.9,1,N
51.2552,37.76385,300.4,0.32,0.55,2019-07-04,00:30,N,nominal,1.0NRT,284.8,0.7,N
51.15707,37.9428,300.9,0.33,0.55,2019-07-04,00:30,N,nominal,1.0NRT,287.1,1.6,N
51.14304,37.93212,313,0.33,0.55,2019-07-04,00:30,N,nominal,1.0NRT,283.1,1.3,N
51.13833,37.92867,341.1,0.33,0.55,2019-07-04,00:30,N,nominal,1.0NRT,282.9,3.1,N
52.99731,30.02039,331.9,0.46,0.39,2019-07-04,00:30,N,nominal,1.0NRT,280.7,5,N
50.37708,39.63204,296.2,0.41,0.61,2019-07-04,00:30,N,nominal,1.0NRT,284,0.7,N
52.8484,29.98873,322.7,0.47,0.39,2019-07-04,00:30,N,nominal,1.0NRT,282.9,2.2,N
52.84702,29.99541,296.3,0.47,0.39,2019-07-04,00:30,N,nominal,1.0NRT,281.7,2.1,N
52.84493,29.98675,321.2,0.47,0.39,2019-07-04,00:30,N,nominal,1.0NRT,281.7,2.2,N
50.14431,39.67906,304.4,0.42,0.61,2019-07-04,00:30,N,nominal,1.0NRT,287,2.9,N
50.14257,39.68449,311.4,0.42,0.61,2019-07-04,00:30,N,nominal,1.0NRT,284.7,1.8,N
50.60937,36.55291,295.8,0.61,0.53,2019-07-04,00:30,N,nominal,1.0NRT,284.9,0.8,N
50.87407,34.89905,295.5,0.52,0.5,2019-07-04,00:30,N,nominal,1.0NRT,283.4,0.6,N
51.89835,30.28071,331.6,0.5,0.41,2019-07-04,00:30,N,nominal,1.0NRT,295.1,5.6,N
51.89769,30.28146,330.1,0.5,0.41,2019-07-04,00:30,N,nominal,1.0NRT,293.7,4.7,N
51.89917,30.27453,306.9,0.5,0.41,2019-07-04,00:30,N,nominal,1.0NRT,281.1,2,N
51.89263,29.34201,301.2,0.46,0.39,2019-07-04,00:30,N,nominal,1.0NRT,283.6,1.1,N
48.9023,33.47377,328.2,0.51,0.5,2019-07-04,00:30,N,nominal,1.0NRT,284.9,3.4,N
50.5428,26.26283,309.3,0.41,0.37,2019-07-04,00:30,N,nominal,1.0NRT,284.8,1.2,N
50.54383,26.2572,295.8,0.41,0.37,2019-07-04,00:30,N,nominal,1.0NRT,281.1,1.2,N
46.2934,42.09096,299.9,0.71,0.75,2019-07-04,00:30,N,nominal,1.0NRT,286.7,1,N
46.29123,42.09574,297.1,0.71,0.75,2019-07-04,00:30,N,nominal,1.0NRT,286.9,1.3,N
48.45879,38.76958,297.4,0.44,0.62,2019-07-04,00:30,N,nominal,1.0NRT,284.2,1.4,N
48.46233,38.75844,299.2,0.44,0.62,2019-07-04,00:30,N,nominal,1.0NRT,284.9,1.1,N
48.46755,38.76236,302.7,0.44,0.62,2019-07-04,00:30,N,nominal,1.0NRT,285.8,1.1,N
51.71331,26.80593,297.5,0.41,0.37,2019-07-04,00:30,N,nominal,1.0NRT,282.5,0.8,N
51.07492,30.13826,301.1,0.51,0.41,2019-07-04,00:30,N,nominal,1.0NRT,281.9,1.2,N
48.62212,39.67957,295.3,0.47,0.64,2019-07-04,00:30,N,nominal,1.0NRT,283.2,0.9,N
50.42822,33.45941,323.5,0.47,0.47,2019-07-04,00:30,N,nominal,1.0NRT,280.9,2,N
48.64024,39.6857,297.8,0.47,0.64,2019-07-04,00:30,N,nominal,1.0NRT,283.3,0.5,N
51.25887,37.76554,326.5,0.32,0.55,2019-07-04,00:30,N,nominal,1.0NRT,290.8,2.3,N
52.5526,39.61602,301.5,0.35,0.56,2019-07-04,00:30,N,nominal,1.0NRT,284.3,1.1,N
52.54685,39.63484,317.7,0.35,0.56,2019-07-04,00:30,N,nominal,1.0NRT,286.6,1.2,N
52.54539,39.63959,310.7,0.35,0.56,2019-07-04,00:30,N,nominal,1.0NRT,284.7,1.2,N
52.54395,39.64431,297.8,0.35,0.57,2019-07-04,00:30,N,nominal,1.0NRT,284.5,1.2,N
52.55933,39.57471,299.1,0.34,0.56,2019-07-04,00:30,N,nominal,1.0NRT,284.6,0.8,N
52.55367,39.59323,302.5,0.35,0.56,2019-07-04,00:30,N,nominal,1.0NRT,284.9,1.2,N
52.54358,39.62621,301.7,0.35,0.56,2019-07-04,00:30,N,nominal,1.0NRT,285.2,1.2,N
52.54213,39.63093,301,0.35,0.56,2019-07-04,00:30,N,nominal,1.0NRT,285.3,1.2,N
52.55325,39.57531,334.7,0.34,0.56,2019-07-04,00:30,N,nominal,1.0NRT,286.7,2.1,N
52.53598,39.63172,354.6,0.35,0.56,2019-07-04,00:30,N,nominal,1.0NRT,288.5,2.7,N
52.55465,39.57074,300.6,0.34,0.56,2019-07-04,00:30,N,nominal,1.0NRT,283.3,3.1,N
52.5403,39.61763,311.1,0.35,0.56,2019-07-04,00:30,N,nominal,1.0NRT,284.5,1.4,N
52.53742,39.62702,295.8,0.35,0.56,2019-07-04,00:30,N,nominal,1.0NRT,283.6,4.1,N
52.53455,39.63639,302.7,0.35,0.57,2019-07-04,00:30,N,nominal,1.0NRT,283.5,2.7,N
52.54856,39.57136,313,0.34,0.56,2019-07-04,00:30,N,nominal,1.0NRT,283.6,2.1,N
53.44519,34.41714,321.5,0.42,0.45,2019-07-04,00:30,N,nominal,1.0NRT,285.3,1.8,N
53.44129,34.4145,310.3,0.42,0.45,2019-07-04,00:30,N,nominal,1.0NRT,281.1,1.8,N
53.44436,34.417,330.3,0.42,0.45,2019-07-04,00:30,N,nominal,1.0NRT,286.7,4,N
49.64181,45.38741,297.8,0.72,0.75,2019-07-04,00:30,N,nominal,1.0NRT,286.2,1,N
52.55509,36.54905,337.3,0.53,0.5,2019-07-04,00:30,N,nominal,1.0NRT,282,7,N
49.64293,45.38817,297.5,0.72,0.75,2019-07-04,00:30,N,nominal,1.0NRT,285.9,0.5,N
46.17118,40.39245,296.9,0.61,0.71,2019-07-04,00:30,N,nominal,1.0NRT,284.8,1.1,N
46.16611,40.40689,297.2,0.61,0.71,2019-07-04,00:30,N,nominal,1.0NRT,284.8,1.2,N
