latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
12.10836,27.0167,298.2,0.51,0.41,2019-07-17,00:00,N,nominal,1.0NRT,283,0.6,N
11.34784,26.98557,303.1,0.52,0.42,2019-07-17,00:00,N,nominal,1.0NRT,290.9,0.6,N
13.27757,27.17951,307.6,0.51,0.41,2019-07-17,00:00,N,nominal,1.0NRT,292.5,1.5,N
56.63467,161.30881,352,0.55,0.43,2019-07-17,01:06,N,nominal,1.0NRT,300,14.1,D
56.63686,161.31824,334.9,0.55,0.43,2019-07-17,01:06,N,nominal,1.0NRT,301.6,14.1,D
56.63057,161.3096,344.1,0.55,0.43,2019-07-17,01:06,N,nominal,1.0NRT,302.7,11.8,D
64.39062,162.02794,349.6,0.39,0.36,2019-07-17,01:12,N,nominal,1.0NRT,310.3,16.7,D
64.39197,162.03557,338.6,0.39,0.36,2019-07-17,01:12,N,nominal,1.0NRT,299.9,5.1,D
64.2978,174.92596,340.1,0.54,0.42,2019-07-17,01:12,N,nominal,1.0NRT,288.8,6.1,D
64.29691,174.91521,332.5,0.54,0.42,2019-07-17,01:12,N,nominal,1.0NRT,291.4,5.6,D
65.00349,173.18802,326.7,0.51,0.41,2019-07-17,01:12,N,nominal,1.0NRT,296.8,2.8,D
65.4847,173.71674,337.8,0.53,0.42,2019-07-17,01:12,N,nominal,1.0NRT,287.5,3.9,D
64.29522,174.92458,332.8,0.54,0.42,2019-07-17,01:12,N,nominal,1.0NRT,292.5,4.7,D
64.2943,174.91368,336,0.54,0.42,2019-07-17,01:12,N,nominal,1.0NRT,291.4,4.7,D
64.29911,174.92302,330.4,0.54,0.42,2019-07-17,01:12,N,nominal,1.0NRT,284.8,4.7,D
64.29303,174.91687,326.7,0.54,0.42,2019-07-17,01:12,N,nominal,1.0NRT,289.2,2.3,D
64.3888,162.03827,339.6,0.39,0.36,2019-07-17,01:12,N,nominal,1.0NRT,301.3,5.1,D
64.38746,162.03069,341.1,0.39,0.36,2019-07-17,01:12,N,nominal,1.0NRT,305.7,16.7,D
64.38611,162.02309,354.4,0.39,0.36,2019-07-17,01:12,N,nominal,1.0NRT,313,16.7,D
67.63067,136.92485,342,0.57,0.52,2019-07-17,01:12,N,nominal,1.0NRT,273.7,17.3,D
67.63811,136.94415,330.8,0.57,0.52,2019-07-17,01:12,N,nominal,1.0NRT,270.9,7.3,D
61.67285,136.47993,351.8,0.58,0.7,2019-07-17,01:12,N,nominal,1.0NRT,297,34.1,D
67.6274,136.93423,340,0.57,0.52,2019-07-17,01:12,N,nominal,1.0NRT,272.4,17.3,D
61.67625,136.48698,348.9,0.58,0.69,2019-07-17,01:12,N,nominal,1.0NRT,287.1,34.1,D
64.52703,157.36823,332.4,0.44,0.38,2019-07-17,01:12,N,nominal,1.0NRT,269,6.6,D
64.52882,157.37663,328,0.44,0.38,2019-07-17,01:12,N,nominal,1.0NRT,267.6,6.6,D
64.39378,162.02516,346.3,0.39,0.36,2019-07-17,01:12,N,nominal,1.0NRT,288.6,7.6,D
