latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
28.15919,34.87099,314.1,0.41,0.6,2019-07-11,00:06,N,nominal,1.0NRT,299,2,N
28.96481,33.18549,311.4,0.62,0.54,2019-07-11,00:06,N,nominal,1.0NRT,297.8,1.5,N
30.04209,27.91459,321.3,0.47,0.39,2019-07-11,00:06,N,nominal,1.0NRT,296.6,1.2,N
30.03851,27.91369,321.5,0.47,0.39,2019-07-11,00:06,N,nominal,1.0NRT,296.5,1.6,N
29.85472,28.52589,313.6,0.5,0.41,2019-07-11,00:06,N,nominal,1.0NRT,295.7,1,N
29.97871,27.7876,313,0.46,0.39,2019-07-11,00:06,N,nominal,1.0NRT,297,1.1,N
29.85095,27.94855,321.7,0.47,0.4,2019-07-11,00:06,N,nominal,1.0NRT,297.2,1.5,N
29.75752,28.00423,309.5,0.47,0.4,2019-07-11,00:06,N,nominal,1.0NRT,296.2,0.7,N
29.65604,28.36073,329.2,0.49,0.4,2019-07-11,00:06,N,nominal,1.0NRT,296,2,N
29.65237,28.35981,313.6,0.49,0.4,2019-07-11,00:06,N,nominal,1.0NRT,295.2,2,N
29.02154,31.20406,311,0.47,0.48,2019-07-11,00:06,N,nominal,1.0NRT,298.8,1.4,N
29.01722,31.20286,324.2,0.47,0.48,2019-07-11,00:06,N,nominal,1.0NRT,301,3.7,N
38.79161,26.9317,308,0.38,0.36,2019-07-11,00:06,N,nominal,1.0NRT,293.4,1.4,N
38.74736,26.95219,310.8,0.38,0.36,2019-07-11,00:06,N,nominal,1.0NRT,293.6,1,N
38.74408,26.95134,314.4,0.38,0.36,2019-07-11,00:06,N,nominal,1.0NRT,294.3,1.3,N
38.7408,26.95049,320.1,0.38,0.36,2019-07-11,00:06,N,nominal,1.0NRT,295.1,1.3,N
38.73821,26.94525,324.8,0.38,0.36,2019-07-11,00:06,N,nominal,1.0NRT,296.1,1.8,N
38.73493,26.9444,312.6,0.38,0.36,2019-07-11,00:06,N,nominal,1.0NRT,295.4,1.8,N
36.7401,36.21406,310.6,0.61,0.53,2019-07-11,00:06,N,nominal,1.0NRT,293,2.9,N
36.73055,36.21059,307.6,0.61,0.53,2019-07-11,00:06,N,nominal,1.0NRT,293.8,4.6,N
36.71793,36.1986,319.6,0.61,0.53,2019-07-11,00:06,N,nominal,1.0NRT,293.3,5.5,N
36.73212,36.19756,312.4,0.61,0.53,2019-07-11,00:06,N,nominal,1.0NRT,293.1,4.7,N
36.72102,36.20049,305.4,0.61,0.53,2019-07-11,00:06,N,nominal,1.0NRT,293.2,2.7,N
36.7163,36.19852,316.8,0.61,0.53,2019-07-11,00:06,N,nominal,1.0NRT,293.2,2.7,N
38.45575,27.26375,309,0.39,0.36,2019-07-11,00:06,N,nominal,1.0NRT,294.8,1.3,N
36.17858,37.62614,302.8,0.37,0.58,2019-07-11,00:06,N,nominal,1.0NRT,292.7,0.3,N
35.37973,40.30626,307.5,0.54,0.68,2019-07-11,00:06,N,nominal,1.0NRT,297.4,0.8,N
37.86219,29.37129,308.4,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,292.7,1,N
35.89288,38.04138,303.9,0.4,0.6,2019-07-11,00:06,N,nominal,1.0NRT,293.5,0.8,N
36.08288,37.05,301.7,0.35,0.57,2019-07-11,00:06,N,nominal,1.0NRT,291.5,0.3,N
35.11238,40.52286,347.2,0.56,0.69,2019-07-11,00:06,N,nominal,1.0NRT,297.9,7.6,N
35.11031,40.52299,346.7,0.56,0.69,2019-07-11,00:06,N,nominal,1.0NRT,297.6,7.5,N
34.90953,40.83138,309.7,0.59,0.7,2019-07-11,00:06,N,nominal,1.0NRT,296.3,1.2,N
34.91072,40.82516,309,0.59,0.7,2019-07-11,00:06,N,nominal,1.0NRT,296.4,1.1,N
34.90888,40.83149,308.5,0.59,0.7,2019-07-11,00:06,N,nominal,1.0NRT,296.3,1.1,N
37.23372,31.10436,318.6,0.5,0.41,2019-07-11,00:06,N,nominal,1.0NRT,293.8,2,N
35.874,36.05492,302.5,0.63,0.54,2019-07-11,00:06,N,nominal,1.0NRT,291.4,1.1,N
35.87066,36.04722,301.7,0.62,0.54,2019-07-11,00:06,N,nominal,1.0NRT,291,1.1,N
35.86908,36.05356,303.2,0.63,0.54,2019-07-11,00:06,N,nominal,1.0NRT,291.6,1.1,N
35.8736,36.05551,304.6,0.63,0.54,2019-07-11,00:06,N,nominal,1.0NRT,291.3,0.9,N
35.87022,36.04784,304.4,0.63,0.54,2019-07-11,00:06,N,nominal,1.0NRT,291.5,1.5,N
35.48116,37.3774,309.2,0.38,0.58,2019-07-11,00:06,N,nominal,1.0NRT,290.8,1.3,N
35.68769,36.31733,306.8,0.33,0.55,2019-07-11,00:06,N,nominal,1.0NRT,295.1,2.2,N
35.43905,36.67421,302.2,0.35,0.56,2019-07-11,00:06,N,nominal,1.0NRT,291.1,0.3,N
35.40151,36.64859,334,0.35,0.56,2019-07-11,00:06,N,nominal,1.0NRT,292.9,3.6,N
35.40057,36.65228,305.9,0.35,0.56,2019-07-11,00:06,N,nominal,1.0NRT,291.5,1.9,N
34.93726,37.99254,310,0.42,0.61,2019-07-11,00:06,N,nominal,1.0NRT,290.5,0.9,N
34.92681,37.88467,319.1,0.41,0.61,2019-07-11,00:06,N,nominal,1.0NRT,291.2,1.2,N
34.92385,37.87331,303.2,0.41,0.61,2019-07-11,00:06,N,nominal,1.0NRT,289.2,1.4,N
34.92269,37.87768,312,0.41,0.61,2019-07-11,00:06,N,nominal,1.0NRT,289.9,1.4,N
34.92149,37.88223,302.7,0.41,0.61,2019-07-11,00:06,N,nominal,1.0NRT,288.7,1.2,N
34.91845,37.87118,299.7,0.41,0.61,2019-07-11,00:06,N,nominal,1.0NRT,289.4,0.8,N
28.54204,32.93309,309.8,0.61,0.54,2019-07-11,00:06,N,nominal,1.0NRT,297.9,2.4,N
28.5406,32.93075,311.4,0.61,0.54,2019-07-11,00:06,N,nominal,1.0NRT,297.9,1.9,N
28.92446,31.07833,308,0.47,0.48,2019-07-11,00:06,N,nominal,1.0NRT,297.7,1.2,N
28.92346,31.08308,309.3,0.47,0.48,2019-07-11,00:06,N,nominal,1.0NRT,297.9,1.2,N
28.16804,30.85618,307.4,0.47,0.48,2019-07-11,00:06,N,nominal,1.0NRT,292.6,0.7,N
24.0582,32.91492,312.8,0.38,0.59,2019-07-11,00:06,N,nominal,1.0NRT,298.9,1.8,N
34.9173,37.8755,313.9,0.41,0.61,2019-07-11,00:06,N,nominal,1.0NRT,289.2,0.8,N
34.91526,37.86071,317.6,0.41,0.61,2019-07-11,00:06,N,nominal,1.0NRT,290.8,1.4,N
34.90984,37.85871,304.5,0.41,0.61,2019-07-11,00:06,N,nominal,1.0NRT,290.2,1.2,N
34.86909,37.87737,308,0.41,0.61,2019-07-11,00:06,N,nominal,1.0NRT,289.6,1,N
36.81129,28.90137,328,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,294.9,2.3,N
36.81046,28.90597,341.4,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,297.5,6.2,N
36.80632,28.92898,330.5,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,296.4,5,N
36.80547,28.93365,319,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,297,1.5,N
36.80463,28.93833,311.4,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,295.7,1.5,N
36.80788,28.90039,314.6,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,295.9,2.3,N
36.80207,28.93263,313.2,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,296.7,1.5,N
36.79957,28.94653,318.9,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,297.3,3.3,N
36.79873,28.95114,314.5,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,296.1,1.5,N
36.79617,28.9455,313.1,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,297.3,2.7,N
36.79944,28.90751,325.9,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,297.5,3,N
36.79279,28.94434,328.8,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,298.3,2.7,N
36.79192,28.94914,327.6,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,299,3.7,N
36.79525,28.91087,342.6,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,298.6,4.2,N
36.78853,28.94801,347.7,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,301.8,5.5,N
36.79605,28.90637,315.3,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,296.3,3.8,N
36.79273,28.9248,318.9,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,298.4,1.8,N
36.79186,28.90977,333,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,297.2,4.2,N
36.78852,28.92828,331.3,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,298.2,4.9,N
36.78514,28.94693,328.9,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,297.9,5.5,N
36.79016,28.91917,311.4,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,297.7,1.8,N
36.78933,28.92377,318.9,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,297.7,1.8,N
36.78677,28.91809,337.8,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,300.9,10.6,N
36.78593,28.92274,328.5,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,298,10.6,N
36.7851,28.92733,335.9,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,299.3,12.6,N
36.78848,28.90864,317.6,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,296.9,3.5,N
36.78424,28.91228,341.6,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,299.5,3.5,N
36.78338,28.917,348.2,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,304.6,10.6,N
36.78254,28.9217,351.1,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,305.1,10.6,N
36.78169,28.92636,346.7,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,303.2,12.6,N
36.78509,28.90757,318,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,295.2,3.5,N
36.78001,28.93563,311.1,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,298.1,3.1,N
36.77999,28.91594,330.1,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,298.6,3,N
36.77827,28.92542,328.6,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,298.5,2.1,N
36.77572,28.9395,322.8,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,301,2.9,N
36.77486,28.94422,321.8,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,299.9,2,N
36.7774,28.93021,314.7,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,298.5,2.1,N
36.77655,28.9349,319.4,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,300.1,2.9,N
36.77403,28.94885,310.4,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,297.1,2,N
36.77657,28.91503,329.9,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,297.6,3,N
36.77485,28.92456,322,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,299.5,2.1,N
36.77309,28.93421,323.4,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,301.9,2.9,N
36.77227,28.93877,334.3,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,303.4,2.9,N
36.77142,28.94345,326.6,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,300.4,2,N
36.77571,28.91975,308.7,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,296.5,3,N
36.77395,28.92946,318.1,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,300.3,2.1,N
36.77142,28.92367,321.1,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,298.6,4.9,N
36.77052,28.92864,321.2,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,301.6,4.9,N
36.76963,28.93355,349.1,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,304.7,8.6,N
36.76705,28.92795,356.9,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,305.9,4.9,N
36.76617,28.9328,330.4,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,302.9,8.6,N
36.76796,28.92294,313.3,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,297.8,4.9,N
36.76361,28.92714,333,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,298.9,9,N
36.76273,28.93197,333.9,0.42,0.38,2019-07-11,00:06,N,nominal,1.0NRT,299.2,8.1,N
35.01257,36.75762,304.2,0.36,0.57,2019-07-11,00:06,N,nominal,1.0NRT,293.3,0.4,N
34.60915,37.90402,313,0.42,0.61,2019-07-11,00:06,N,nominal,1.0NRT,292.1,0.9,N
34.6059,37.90359,322.5,0.42,0.61,2019-07-11,00:06,N,nominal,1.0NRT,292.5,1.9,N
34.60708,37.89907,307.2,0.42,0.61,2019-07-11,00:06,N,nominal,1.0NRT,291.9,1.7,N
34.8241,36.7523,302.9,0.36,0.57,2019-07-11,00:06,N,nominal,1.0NRT,290.4,0.5,N
34.97296,35.89449,319.2,0.32,0.55,2019-07-11,00:06,N,nominal,1.0NRT,294.7,1.5,N
34.71489,36.63705,314.2,0.36,0.57,2019-07-11,00:06,N,nominal,1.0NRT,292.9,1,N
34.71488,36.63844,315.7,0.36,0.57,2019-07-11,00:06,N,nominal,1.0NRT,293.1,0.8,N
34.72554,33.31414,311.1,0.47,0.48,2019-07-11,00:06,N,nominal,1.0NRT,295.2,1.8,N
33.48732,36.24806,326.8,0.37,0.58,2019-07-11,00:06,N,nominal,1.0NRT,298.8,2.1,N
33.48833,36.24409,311.8,0.37,0.58,2019-07-11,00:06,N,nominal,1.0NRT,298.2,2.1,N
33.48114,36.25023,328.5,0.37,0.58,2019-07-11,00:06,N,nominal,1.0NRT,297.1,3.3,N
33.48214,36.2463,317.7,0.37,0.58,2019-07-11,00:06,N,nominal,1.0NRT,296.9,4,N
33.48911,36.24602,311.3,0.37,0.58,2019-07-11,00:06,N,nominal,1.0NRT,298.2,1.8,N
33.48812,36.25001,318.2,0.37,0.58,2019-07-11,00:06,N,nominal,1.0NRT,297.6,1.8,N
33.48294,36.24822,334.4,0.37,0.58,2019-07-11,00:06,N,nominal,1.0NRT,297.8,5.1,N
33.48196,36.25216,307.6,0.37,0.58,2019-07-11,00:06,N,nominal,1.0NRT,296.5,2.7,N
33.54133,35.85652,337.9,0.35,0.56,2019-07-11,00:06,N,nominal,1.0NRT,291.9,3.6,N
33.54216,35.85316,307.5,0.35,0.56,2019-07-11,00:06,N,nominal,1.0NRT,289.8,3.2,N
32.89056,35.09107,319.5,0.32,0.55,2019-07-11,00:06,N,nominal,1.0NRT,295.8,2.3,N
32.89114,35.09367,308.2,0.33,0.55,2019-07-11,00:06,N,nominal,1.0NRT,295.7,1.4,N
32.88622,35.09195,318.3,0.33,0.55,2019-07-11,00:06,N,nominal,1.0NRT,295.1,1.4,N
32.00214,36.05606,313.3,0.39,0.59,2019-07-11,00:06,N,nominal,1.0NRT,292.1,1.2,N
31.75654,34.99796,306.1,0.34,0.56,2019-07-11,00:06,N,nominal,1.0NRT,292.9,0.5,N
31.33117,36.12996,304.7,0.41,0.6,2019-07-11,00:06,N,nominal,1.0NRT,292.9,0.9,N
31.18276,36.07493,307.3,0.41,0.6,2019-07-11,00:06,N,nominal,1.0NRT,293.6,0.7,N
29.98812,40.20232,306.8,0.74,0.76,2019-07-11,00:06,N,nominal,1.0NRT,296.8,3,N
31.32683,32.13876,307.5,0.48,0.48,2019-07-11,00:06,N,nominal,1.0NRT,297.4,0.5,N
30.70068,33.85251,320.5,0.62,0.54,2019-07-11,00:06,N,nominal,1.0NRT,297.6,3.4,N
30.37917,30.5659,308.9,0.41,0.45,2019-07-11,00:06,N,nominal,1.0NRT,297.4,2,N
