latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
67.73553,136.29845,367,0.43,0.62,2019-06-28,00:30,N,high,1.0NRT,303.8,9.3,D
67.52124,135.92941,367,0.45,0.63,2019-06-28,00:30,N,high,1.0NRT,307.1,16.1,D
67.51037,135.91092,367,0.45,0.63,2019-06-28,00:30,N,high,1.0NRT,300.8,97.2,D
67.50685,135.90494,367,0.45,0.63,2019-06-28,00:30,N,high,1.0NRT,301.2,97.2,D
67.5034,135.89906,367,0.45,0.63,2019-06-28,00:30,N,high,1.0NRT,331.3,218.8,D
67.47906,135.85774,367,0.45,0.63,2019-06-28,00:30,N,high,1.0NRT,301.8,21,D
67.73881,136.30414,330.3,0.43,0.62,2019-06-28,00:30,N,nominal,1.0NRT,299.2,9.3,D
67.73239,136.29298,331.5,0.43,0.62,2019-06-28,00:30,N,nominal,1.0NRT,299.3,6.7,D
67.72913,136.28729,330.5,0.43,0.62,2019-06-28,00:30,N,nominal,1.0NRT,300,6.7,D
67.51765,135.92331,351.5,0.45,0.63,2019-06-28,00:30,N,nominal,1.0NRT,301.1,16.9,D
67.49677,135.8878,338.6,0.45,0.63,2019-06-28,00:30,N,nominal,1.0NRT,295.4,13.3,D
67.48282,135.86412,349.2,0.45,0.63,2019-06-28,00:30,N,nominal,1.0NRT,295.2,21,D
67.47533,135.85139,354.3,0.45,0.63,2019-06-28,00:30,N,nominal,1.0NRT,306,24.9,D
67.51378,135.89825,367,0.45,0.63,2019-06-28,00:30,N,high,1.0NRT,303.1,8.5,D
67.48978,135.85745,367,0.45,0.63,2019-06-28,00:30,N,high,1.0NRT,301.1,34.9,D
67.74249,136.29221,334.9,0.43,0.62,2019-06-28,00:30,N,nominal,1.0NRT,300.3,3.8,D
67.73913,136.28635,329.4,0.43,0.62,2019-06-28,00:30,N,nominal,1.0NRT,300.2,3.8,D
67.52113,135.91078,347.3,0.45,0.63,2019-06-28,00:30,N,nominal,1.0NRT,303.8,6.8,D
67.51749,135.90457,351.3,0.45,0.63,2019-06-28,00:30,N,nominal,1.0NRT,303.1,6.8,D
67.51018,135.89212,352.6,0.45,0.63,2019-06-28,00:30,N,nominal,1.0NRT,301.7,8.5,D
67.48621,135.85136,349.9,0.45,0.63,2019-06-28,00:30,N,nominal,1.0NRT,315,30.6,D
67.65445,135.33133,367,0.45,0.63,2019-06-28,00:30,N,high,1.0NRT,298.9,9.3,D
69.21706,138.15659,342.8,0.33,0.56,2019-06-28,00:30,N,nominal,1.0NRT,294,4.4,D
67.66492,135.34874,351.2,0.45,0.63,2019-06-28,00:30,N,nominal,1.0NRT,297,15.4,D
67.65794,135.33714,346.7,0.45,0.63,2019-06-28,00:30,N,nominal,1.0NRT,309.1,34.2,D
67.65096,135.32553,334.4,0.45,0.63,2019-06-28,00:30,N,nominal,1.0NRT,297,9.3,D
