latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
65.61586,173.55005,343.5,0.4,0.37,2019-06-18,00:12,N,nominal,1.0NRT,316.9,30.6,D
63.98912,168.48386,367,0.52,0.42,2019-06-18,00:12,N,high,1.0NRT,305.9,27.9,D
64.02644,168.63564,334.1,0.52,0.41,2019-06-18,00:12,N,nominal,1.0NRT,298.1,8.6,D
63.99146,168.49335,338.4,0.52,0.42,2019-06-18,00:12,N,nominal,1.0NRT,299.6,27.9,D
63.98676,168.47429,367,0.52,0.42,2019-06-18,00:12,N,low,1.0NRT,325.6,153.6,D
63.29556,164.89633,329.9,0.45,0.47,2019-06-18,00:12,N,low,1.0NRT,301.9,2.8,D
63.28866,164.87231,354.8,0.45,0.47,2019-06-18,00:12,N,nominal,1.0NRT,303.1,11.7,D
63.30159,164.89938,327.8,0.45,0.47,2019-06-18,00:12,N,low,1.0NRT,299.8,2.8,D
63.29472,164.87543,349.5,0.45,0.47,2019-06-18,00:12,N,nominal,1.0NRT,308.1,19.3,D
63.29242,164.86743,345.5,0.45,0.47,2019-06-18,00:12,N,nominal,1.0NRT,309,11.7,D
63.29857,164.87091,355.4,0.45,0.47,2019-06-18,00:12,N,nominal,1.0NRT,309.3,12.5,D
63.29613,164.86238,348.9,0.45,0.47,2019-06-18,00:12,N,nominal,1.0NRT,301.1,8.8,D
63.30237,164.86615,332.5,0.45,0.47,2019-06-18,00:12,N,low,1.0NRT,303.3,12.5,D
63.29982,164.85725,348.5,0.45,0.47,2019-06-18,00:12,N,nominal,1.0NRT,302.4,8.8,D
63.29741,164.84885,340.2,0.45,0.47,2019-06-18,00:12,N,nominal,1.0NRT,301.5,8.8,D
63.30865,164.87013,330.6,0.45,0.47,2019-06-18,00:12,N,low,1.0NRT,302.6,4.5,D
63.30604,164.86098,340.9,0.45,0.47,2019-06-18,00:12,N,nominal,1.0NRT,297.3,4.5,D
63.30359,164.85239,353.5,0.45,0.47,2019-06-18,00:12,N,nominal,1.0NRT,306.4,28.2,D
65.60036,173.54781,347.6,0.4,0.37,2019-06-18,00:12,N,nominal,1.0NRT,303.9,16.9,D
65.59883,173.53976,353.5,0.4,0.37,2019-06-18,00:12,N,nominal,1.0NRT,303.6,16.9,D
65.5973,173.53171,345.5,0.4,0.37,2019-06-18,00:12,N,nominal,1.0NRT,301.5,5.5,D
65.59887,173.52017,367,0.4,0.37,2019-06-18,00:12,N,high,1.0NRT,302.4,10.3,D
65.59734,173.5121,367,0.4,0.37,2019-06-18,00:12,N,high,1.0NRT,304,13.9,D
65.60653,173.56046,356,0.4,0.37,2019-06-18,00:12,N,nominal,1.0NRT,300.1,8.6,D
65.605,173.5524,341.3,0.4,0.37,2019-06-18,00:12,N,nominal,1.0NRT,296.5,8.6,D
65.60348,173.54437,355.4,0.4,0.37,2019-06-18,00:12,N,nominal,1.0NRT,299.8,24.1,D
65.60194,173.5363,357,0.4,0.37,2019-06-18,00:12,N,nominal,1.0NRT,299,24.1,D
65.60041,173.52824,344.2,0.4,0.37,2019-06-18,00:12,N,nominal,1.0NRT,297.9,10.3,D
65.61269,173.5731,367,0.4,0.37,2019-06-18,00:12,N,high,1.0NRT,349.3,162.8,D
65.59892,173.50058,367,0.4,0.37,2019-06-18,00:12,N,high,1.0NRT,301.9,13.9,D
