latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
63.99265,168.78699,354.5,0.4,0.45,2019-06-24,00:00,N,nominal,1.0NRT,288.5,14.6,D
64.00011,168.79634,345.3,0.4,0.45,2019-06-24,00:00,N,nominal,1.0NRT,291.3,17.5,D
63.98433,168.73863,352,0.41,0.45,2019-06-24,00:00,N,nominal,1.0NRT,287.3,8.6,D
63.98232,168.73134,337.7,0.41,0.45,2019-06-24,00:00,N,nominal,1.0NRT,284.5,3,D
63.9338,168.55484,325,0.41,0.45,2019-06-24,00:00,N,nominal,1.0NRT,287.7,1.8,D
63.98771,168.73309,326.7,0.41,0.45,2019-06-24,00:00,N,nominal,1.0NRT,285.1,5,D
63.98571,168.72578,357.1,0.41,0.45,2019-06-24,00:00,N,nominal,1.0NRT,291.5,11,D
63.93534,168.54254,338.2,0.41,0.45,2019-06-24,00:00,N,nominal,1.0NRT,289.9,11.7,D
63.93332,168.53522,357.3,0.41,0.45,2019-06-24,00:00,N,nominal,1.0NRT,290.9,20.4,D
63.99313,168.73497,327,0.41,0.45,2019-06-24,00:00,N,nominal,1.0NRT,285.4,5,D
63.99113,168.72765,348.3,0.41,0.45,2019-06-24,00:00,N,nominal,1.0NRT,287.7,5,D
63.98911,168.72029,344.6,0.41,0.45,2019-06-24,00:00,N,nominal,1.0NRT,288.8,11,D
63.93688,168.5302,356.3,0.41,0.45,2019-06-24,00:00,N,nominal,1.0NRT,296.4,20.4,D
63.93485,168.52286,356,0.41,0.45,2019-06-24,00:00,N,nominal,1.0NRT,292.4,20.4,D
63.94599,168.52736,325.4,0.41,0.45,2019-06-24,00:00,N,nominal,1.0NRT,289,2.6,D
63.95524,168.45311,342.5,0.41,0.45,2019-06-24,00:00,N,nominal,1.0NRT,287.8,14.2,D
63.95322,168.44574,339.4,0.41,0.45,2019-06-24,00:00,N,nominal,1.0NRT,291.2,14.4,D
63.95689,168.45207,349.2,0.41,0.45,2019-06-24,00:00,N,nominal,1.0NRT,288.1,8.6,D
63.95485,168.44476,350.9,0.41,0.45,2019-06-24,00:00,N,nominal,1.0NRT,291.7,8.6,D
63.96044,168.44699,341.5,0.41,0.45,2019-06-24,00:00,N,nominal,1.0NRT,286.1,8.6,D
63.95838,168.43962,329.1,0.41,0.45,2019-06-24,00:00,N,nominal,1.0NRT,281.3,8.6,D
63.97767,168.40181,333.7,0.41,0.45,2019-06-24,00:00,N,nominal,1.0NRT,285,3.5,D
63.97562,168.39445,333.7,0.41,0.45,2019-06-24,00:00,N,nominal,1.0NRT,285.3,3.5,D
65.76644,161.31693,339.9,0.51,0.49,2019-06-24,00:00,N,nominal,1.0NRT,299.4,5.2,D
65.76344,161.30785,325.3,0.51,0.49,2019-06-24,00:00,N,nominal,1.0NRT,294.5,5.2,D
66.58793,163.67969,347.4,0.42,0.45,2019-06-24,00:00,N,nominal,1.0NRT,296.1,9.4,D
68.99583,163.98914,348,0.5,0.41,2019-06-24,00:00,N,nominal,1.0NRT,290.5,8.4,D
68.99609,163.97221,335.3,0.5,0.41,2019-06-24,00:00,N,nominal,1.0NRT,293.5,5.8,D
68.9964,163.95546,325,0.5,0.41,2019-06-24,00:00,N,nominal,1.0NRT,293.8,2.9,D
69.0022,163.9595,349.3,0.5,0.41,2019-06-24,00:00,N,nominal,1.0NRT,290.8,6.8,D
63.99465,168.7943,350.7,0.4,0.45,2019-06-24,00:00,N,nominal,1.0NRT,289.4,14.6,D
63.99673,168.8019,352.3,0.4,0.45,2019-06-24,00:00,N,nominal,1.0NRT,292.7,17.5,D
63.99884,168.80965,340,0.4,0.45,2019-06-24,00:00,N,nominal,1.0NRT,290.1,17.5,D
63.97941,168.75652,346.5,0.41,0.45,2019-06-24,00:00,N,nominal,1.0NRT,294.6,47.2,D
63.98137,168.76364,356.6,0.41,0.45,2019-06-24,00:00,N,nominal,1.0NRT,291.1,21.4,D
63.98721,168.78499,356.9,0.4,0.45,2019-06-24,00:00,N,nominal,1.0NRT,291.6,7.2,D
63.98918,168.79221,341.2,0.4,0.45,2019-06-24,00:00,N,nominal,1.0NRT,290.6,7.1,D
63.97961,168.77516,367,0.41,0.45,2019-06-24,00:00,N,low,1.0NRT,287.6,21.4,D
63.98162,168.78247,335.1,0.4,0.45,2019-06-24,00:00,N,nominal,1.0NRT,287,7.2,D
63.97768,168.76811,367,0.41,0.45,2019-06-24,00:00,N,high,1.0NRT,291,21.4,D
64.98646,173.34592,331.9,0.46,0.39,2019-06-24,00:00,N,nominal,1.0NRT,281.6,4.9,D
64.98185,173.36212,345.5,0.46,0.39,2019-06-24,00:00,N,nominal,1.0NRT,285.2,4.4,D
64.98055,173.37471,349.6,0.46,0.39,2019-06-24,00:00,N,nominal,1.0NRT,287.5,11.4,D
67.18639,145.04169,343.4,0.43,0.62,2019-06-24,00:06,N,nominal,1.0NRT,293,5.2,D
67.18613,145.02272,343.6,0.43,0.62,2019-06-24,00:06,N,nominal,1.0NRT,294.4,5.7,D
67.24625,145.11697,354.4,0.42,0.61,2019-06-24,00:06,N,nominal,1.0NRT,292.9,12.2,D
66.64992,146.83978,340.3,0.43,0.62,2019-06-24,00:06,N,nominal,1.0NRT,301.4,22.9,D
65.96927,145.18831,347.5,0.5,0.66,2019-06-24,00:06,N,nominal,1.0NRT,292.9,7,D
68.92639,151.28517,334.5,0.55,0.51,2019-06-24,00:06,N,nominal,1.0NRT,294.6,8.4,D
68.91111,151.24718,328.6,0.55,0.51,2019-06-24,00:06,N,nominal,1.0NRT,294.3,5.9,D
68.91813,151.2468,331.7,0.55,0.51,2019-06-24,00:06,N,nominal,1.0NRT,295.1,5.9,D
68.91432,151.23732,338.2,0.55,0.51,2019-06-24,00:06,N,nominal,1.0NRT,294.9,5.9,D
65.9685,145.18643,346.3,0.5,0.66,2019-06-24,00:06,N,nominal,1.0NRT,293,7,D
